"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","9606.ENSP00000328708 (pp) 9606.ENSP00000369017","false","pp","9606.ENSP00000328708 (pp) 9606.ENSP00000369017","0.047","0.0","0.65","0.0","0.0",,"0.0","0.914","0.763"
"pp","9606.ENSP00000328598 (pp) 9606.ENSP00000355140","false","pp","9606.ENSP00000328598 (pp) 9606.ENSP00000355140","0.087","0.087","0.9","0.225","0.0",,"0.0","0.938","0.191"
"pp","9606.ENSP00000328598 (pp) 9606.ENSP00000494260","false","pp","9606.ENSP00000328598 (pp) 9606.ENSP00000494260","0.085","0.0","0.9","0.0","0.0",,"0.0","0.909","0.089"
"pp","9606.ENSP00000327509 (pp) 9606.ENSP00000355192","false","pp","9606.ENSP00000327509 (pp) 9606.ENSP00000355192","0.0","0.0","0.0","0.9","0.0",,"0.0","0.96","0.622"
"pp","9606.ENSP00000327048 (pp) 9606.ENSP00000347170","false","pp","9606.ENSP00000327048 (pp) 9606.ENSP00000347170","0.045","0.0","0.0","0.0","0.0",,"0.0","0.946","0.946"
"pp","9606.ENSP00000327048 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000327048 (pp) 9606.ENSP00000387699","0.055","0.0","0.0","0.0","0.0",,"0.0","0.893","0.891"
"pp","9606.ENSP00000359645 (pp) 9606.ENSP00000365950","false","pp","9606.ENSP00000359645 (pp) 9606.ENSP00000365950","0.215","0.116","0.0","0.658","0.0",,"0.0","0.774","0.163"
"pp","9606.ENSP00000359645 (pp) 9606.ENSP00000385990","false","pp","9606.ENSP00000359645 (pp) 9606.ENSP00000385990","0.049","0.0","0.0","0.491","0.0",,"0.0","0.731","0.489"
"pp","9606.ENSP00000365107 (pp) 9606.ENSP00000378699","false","pp","9606.ENSP00000365107 (pp) 9606.ENSP00000378699","0.281","0.0","0.75","0.0","0.0",,"0.0","0.87","0.338"
"pp","9606.ENSP00000324527 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000324527 (pp) 9606.ENSP00000494750","0.042","0.0","0.65","0.259","0.0",,"0.0","0.834","0.412"
"pp","9606.ENSP00000324527 (pp) 9606.ENSP00000458162","false","pp","9606.ENSP00000324527 (pp) 9606.ENSP00000458162","0.042","0.0","0.65","0.186","0.0",,"0.0","0.741","0.165"
"pp","9606.ENSP00000324203 (pp) 9606.ENSP00000354091","false","pp","9606.ENSP00000324203 (pp) 9606.ENSP00000354091","0.049","0.0","0.72","0.0","0.0",,"0.0","0.814","0.359"
"pp","9606.ENSP00000324196 (pp) 9606.ENSP00000419782","false","pp","9606.ENSP00000324196 (pp) 9606.ENSP00000419782","0.044","0.0","0.0","0.292","0.0",,"0.0","0.756","0.669"
"pp","9606.ENSP00000357581 (pp) 9606.ENSP00000452871","false","pp","9606.ENSP00000357581 (pp) 9606.ENSP00000452871","0.0","0.0","0.0","0.126","0.0",,"0.0","0.758","0.734"
"pp","9606.ENSP00000366347 (pp) 9606.ENSP00000452871","false","pp","9606.ENSP00000366347 (pp) 9606.ENSP00000452871","0.0","0.0","0.0","0.154","0.0",,"0.0","0.975","0.972"
"pp","9606.ENSP00000322343 (pp) 9606.ENSP00000445162","false","pp","9606.ENSP00000322343 (pp) 9606.ENSP00000445162","0.045","0.0","0.0","0.78","0.0",,"0.0","0.828","0.251"
"pp","9606.ENSP00000322249 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000322249 (pp) 9606.ENSP00000419313","0.0","0.0","0.0","0.0","0.0",,"0.0","0.901","0.901"
"pp","9606.ENSP00000322249 (pp) 9606.ENSP00000340913","false","pp","9606.ENSP00000322249 (pp) 9606.ENSP00000340913","0.0","0.0","0.0","0.0","0.0",,"0.0","0.823","0.823"
"pp","9606.ENSP00000322218 (pp) 9606.ENSP00000380638","false","pp","9606.ENSP00000322218 (pp) 9606.ENSP00000380638","0.062","0.0","0.0","0.294","0.0",,"0.0","0.876","0.828"
"pp","9606.ENSP00000321997 (pp) 9606.ENSP00000336721","false","pp","9606.ENSP00000321997 (pp) 9606.ENSP00000336721","0.0","0.062","0.0","0.741","0.0",,"0.0","0.753","0.066"
"pp","9606.ENSP00000351132 (pp) 9606.ENSP00000364204","false","pp","9606.ENSP00000351132 (pp) 9606.ENSP00000364204","0.06","0.0","0.0","0.537","0.0",,"0.0","0.956","0.907"
"pp","9606.ENSP00000351132 (pp) 9606.ENSP00000479518","false","pp","9606.ENSP00000351132 (pp) 9606.ENSP00000479518","0.0","0.0","0.5","0.114","0.0",,"0.0","0.896","0.785"
"pp","9606.ENSP00000351132 (pp) 9606.ENSP00000371291","false","pp","9606.ENSP00000351132 (pp) 9606.ENSP00000371291","0.0","0.0","0.0","0.0","0.0",,"0.0","0.727","0.727"
"pp","9606.ENSP00000321971 (pp) 9606.ENSP00000364204","false","pp","9606.ENSP00000321971 (pp) 9606.ENSP00000364204","0.0","0.0","0.9","0.331","0.0",,"0.0","0.972","0.626"
"pp","9606.ENSP00000321971 (pp) 9606.ENSP00000479518","false","pp","9606.ENSP00000321971 (pp) 9606.ENSP00000479518","0.049","0.0","0.5","0.641","0.0",,"0.0","0.952","0.754"
"pp","9606.ENSP00000321971 (pp) 9606.ENSP00000340454","false","pp","9606.ENSP00000321971 (pp) 9606.ENSP00000340454","0.042","0.0","0.75","0.172","0.0",,"0.0","0.827","0.231"
"pp","9606.ENSP00000321971 (pp) 9606.ENSP00000351132","false","pp","9606.ENSP00000321971 (pp) 9606.ENSP00000351132","0.056","0.06","0.0","0.613","0.0",,"0.0","0.812","0.519"
"pp","9606.ENSP00000369915 (pp) 9606.ENSP00000412178","false","pp","9606.ENSP00000369915 (pp) 9606.ENSP00000412178","0.047","0.0","0.0","0.213","0.0",,"0.0","0.727","0.666"
"pp","9606.ENSP00000320488 (pp) 9606.ENSP00000369915","false","pp","9606.ENSP00000320488 (pp) 9606.ENSP00000369915","0.0","0.083","0.0","0.508","0.0",,"0.0","0.746","0.483"
"pp","9606.ENSP00000319744 (pp) 9606.ENSP00000375986","false","pp","9606.ENSP00000319744 (pp) 9606.ENSP00000375986","0.0","0.0","0.0","0.045","0.0",,"0.0","0.761","0.76"
"pp","9606.ENSP00000357345 (pp) 9606.ENSP00000394734","false","pp","9606.ENSP00000357345 (pp) 9606.ENSP00000394734","0.054","0.065","0.0","0.779","0.0",,"0.0","0.792","0.062"
"pp","9606.ENSP00000316948 (pp) 9606.ENSP00000394734","false","pp","9606.ENSP00000316948 (pp) 9606.ENSP00000394734","0.599","0.051","0.9","0.0","0.0",,"0.0","0.959","0.056"
"pp","9606.ENSP00000316512 (pp) 9606.ENSP00000411099","false","pp","9606.ENSP00000316512 (pp) 9606.ENSP00000411099","0.178","0.055","0.0","0.994","0.0",,"0.0","0.995","0.068"
"pp","9606.ENSP00000367498 (pp) 9606.ENSP00000369162","false","pp","9606.ENSP00000367498 (pp) 9606.ENSP00000369162","0.065","0.0","0.0","0.885","0.0",,"0.0","0.954","0.611"
"pp","9606.ENSP00000367498 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000367498 (pp) 9606.ENSP00000470972","0.137","0.0","0.0","0.8","0.0",,"0.0","0.846","0.18"
"pp","9606.ENSP00000333984 (pp) 9606.ENSP00000355192","false","pp","9606.ENSP00000333984 (pp) 9606.ENSP00000355192","0.198","0.0","0.0","0.0","0.0",,"0.0","0.771","0.726"
"pp","9606.ENSP00000333984 (pp) 9606.ENSP00000349320","false","pp","9606.ENSP00000333984 (pp) 9606.ENSP00000349320","0.089","0.0","0.0","0.049","0.0",,"0.0","0.735","0.719"
"pp","9606.ENSP00000331044 (pp) 9606.ENSP00000419313","false","pp","9606.ENSP00000331044 (pp) 9606.ENSP00000419313","0.0","0.0","0.0","0.297","0.0",,"0.0","0.732","0.635"
"pp","9606.ENSP00000325485 (pp) 9606.ENSP00000485582","false","pp","9606.ENSP00000325485 (pp) 9606.ENSP00000485582","0.102","0.0","0.0","0.0","0.0",,"0.0","0.857","0.848"
"pp","9606.ENSP00000313851 (pp) 9606.ENSP00000411532","false","pp","9606.ENSP00000313851 (pp) 9606.ENSP00000411532","0.224","0.0","0.0","0.133","0.0",,"0.0","0.701","0.591"
"pp","9606.ENSP00000311427 (pp) 9606.ENSP00000376024","false","pp","9606.ENSP00000311427 (pp) 9606.ENSP00000376024","0.067","0.099","0.9","0.625","0.0",,"0.0","0.968","0.151"
"pp","9606.ENSP00000310933 (pp) 9606.ENSP00000379601","false","pp","9606.ENSP00000310933 (pp) 9606.ENSP00000379601","0.042","0.0","0.4","0.0","0.0",,"0.0","0.819","0.711"
"pp","9606.ENSP00000310832 (pp) 9606.ENSP00000365230","false","pp","9606.ENSP00000310832 (pp) 9606.ENSP00000365230","0.0","0.0","0.9","0.0","0.0",,"0.0","0.905","0.098"
"pp","9606.ENSP00000310260 (pp) 9606.ENSP00000324804","false","pp","9606.ENSP00000310260 (pp) 9606.ENSP00000324804","0.055","0.0","0.0","0.999","0.0",,"0.0","0.999","0.094"
"pp","9606.ENSP00000310260 (pp) 9606.ENSP00000311344","false","pp","9606.ENSP00000310260 (pp) 9606.ENSP00000311344","0.049","0.0","0.0","0.994","0.0",,"0.0","0.994","0.0"
"pp","9606.ENSP00000309714 (pp) 9606.ENSP00000365745","false","pp","9606.ENSP00000309714 (pp) 9606.ENSP00000365745","0.074","0.0","0.0","0.042","0.0",,"0.0","0.94","0.938"
"pp","9606.ENSP00000440864 (pp) 9606.ENSP00000451828","false","pp","9606.ENSP00000440864 (pp) 9606.ENSP00000451828","0.0","0.0","0.9","0.294","0.0",,"0.0","0.956","0.433"
"pp","9606.ENSP00000440864 (pp) 9606.ENSP00000500582","false","pp","9606.ENSP00000440864 (pp) 9606.ENSP00000500582","0.0","0.0","0.9","0.045","0.0",,"0.0","0.903","0.067"
"pp","9606.ENSP00000308546 (pp) 9606.ENSP00000422626","false","pp","9606.ENSP00000308546 (pp) 9606.ENSP00000422626","0.126","0.0","0.9","0.984","0.0",,"0.0","0.999","0.999"
"pp","9606.ENSP00000308546 (pp) 9606.ENSP00000362361","false","pp","9606.ENSP00000308546 (pp) 9606.ENSP00000362361","0.117","0.0","0.0","0.875","0.0",,"0.0","0.998","0.988"
"pp","9606.ENSP00000356832 (pp) 9606.ENSP00000376432","false","pp","9606.ENSP00000356832 (pp) 9606.ENSP00000376432","0.0","0.0","0.9","0.0","0.0",,"0.0","0.975","0.769"
"pp","9606.ENSP00000356832 (pp) 9606.ENSP00000379842","false","pp","9606.ENSP00000356832 (pp) 9606.ENSP00000379842","0.0","0.06","0.9","0.0","0.0",,"0.0","0.906","0.084"
"pp","9606.ENSP00000356832 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000356832 (pp) 9606.ENSP00000387699","0.053","0.0","0.75","0.292","0.0",,"0.0","0.886","0.4"
"pp","9606.ENSP00000336721 (pp) 9606.ENSP00000361949","false","pp","9606.ENSP00000336721 (pp) 9606.ENSP00000361949","0.176","0.0","0.0","0.526","0.0",,"0.0","0.752","0.414"
"pp","9606.ENSP00000345785 (pp) 9606.ENSP00000478721","false","pp","9606.ENSP00000345785 (pp) 9606.ENSP00000478721","0.0","0.0","0.9","0.091","0.0",,"0.0","0.957","0.565"
"pp","9606.ENSP00000345785 (pp) 9606.ENSP00000364860","false","pp","9606.ENSP00000345785 (pp) 9606.ENSP00000364860","0.085","0.0","0.65","0.113","0.0",,"0.0","0.797","0.372"
"pp","9606.ENSP00000407822 (pp) 9606.ENSP00000418112","false","pp","9606.ENSP00000407822 (pp) 9606.ENSP00000418112","0.044","0.0","0.0","0.797","0.0",,"0.0","0.934","0.691"
"pp","9606.ENSP00000305721 (pp) 9606.ENSP00000483570","false","pp","9606.ENSP00000305721 (pp) 9606.ENSP00000483570","0.055","0.0","0.0","0.639","0.0",,"0.0","0.95","0.866"
"pp","9606.ENSP00000304502 (pp) 9606.ENSP00000452871","false","pp","9606.ENSP00000304502 (pp) 9606.ENSP00000452871","0.0","0.0","0.0","0.472","0.0",,"0.0","0.7","0.455"
"pp","9606.ENSP00000304032 (pp) 9606.ENSP00000460437","false","pp","9606.ENSP00000304032 (pp) 9606.ENSP00000460437","0.094","0.0","0.0","0.0","0.0",,"0.0","0.94","0.937"
"pp","9606.ENSP00000303992 (pp) 9606.ENSP00000377508","false","pp","9606.ENSP00000303992 (pp) 9606.ENSP00000377508","0.0","0.0","0.0","0.0","0.0",,"0.0","0.913","0.913"
"pp","9606.ENSP00000349320 (pp) 9606.ENSP00000355192","false","pp","9606.ENSP00000349320 (pp) 9606.ENSP00000355192","0.086","0.0","0.9","0.94","0.0",,"0.0","0.999","0.849"
"pp","9606.ENSP00000349320 (pp) 9606.ENSP00000489829","false","pp","9606.ENSP00000349320 (pp) 9606.ENSP00000489829","0.084","0.0","0.54","0.289","0.0",,"0.0","0.951","0.855"
"pp","9606.ENSP00000349320 (pp) 9606.ENSP00000418081","false","pp","9606.ENSP00000349320 (pp) 9606.ENSP00000418081","0.0","0.051","0.54","0.0","0.0",,"0.0","0.741","0.456"
"pp","9606.ENSP00000349320 (pp) 9606.ENSP00000499300","false","pp","9606.ENSP00000349320 (pp) 9606.ENSP00000499300","0.086","0.0","0.0","0.0","0.0",,"0.0","0.728","0.715"
"pp","9606.ENSP00000349320 (pp) 9606.ENSP00000359719","false","pp","9606.ENSP00000349320 (pp) 9606.ENSP00000359719","0.071","0.0","0.65","0.0","0.0",,"0.0","0.704","0.162"
"pp","9606.ENSP00000418081 (pp) 9606.ENSP00000489829","false","pp","9606.ENSP00000418081 (pp) 9606.ENSP00000489829","0.067","0.0","0.8","0.289","0.0",,"0.0","0.982","0.886"
"pp","9606.ENSP00000329200 (pp) 9606.ENSP00000355192","false","pp","9606.ENSP00000329200 (pp) 9606.ENSP00000355192","0.134","0.0","0.72","0.0","0.0",,"0.0","0.973","0.898"
"pp","9606.ENSP00000329200 (pp) 9606.ENSP00000489829","false","pp","9606.ENSP00000329200 (pp) 9606.ENSP00000489829","0.055","0.0","0.54","0.0","0.0",,"0.0","0.799","0.575"
"pp","9606.ENSP00000329200 (pp) 9606.ENSP00000349320","false","pp","9606.ENSP00000329200 (pp) 9606.ENSP00000349320","0.0","0.0","0.72","0.0","0.0",,"0.0","0.763","0.189"
"pp","9606.ENSP00000300056 (pp) 9606.ENSP00000385523","false","pp","9606.ENSP00000300056 (pp) 9606.ENSP00000385523","0.14","0.0","0.5","0.0","0.0",,"0.0","0.904","0.795"
"pp","9606.ENSP00000298510 (pp) 9606.ENSP00000364204","false","pp","9606.ENSP00000298510 (pp) 9606.ENSP00000364204","0.0","0.0","0.0","0.0","0.0",,"0.0","0.771","0.771"
"pp","9606.ENSP00000298510 (pp) 9606.ENSP00000356410","false","pp","9606.ENSP00000298510 (pp) 9606.ENSP00000356410","0.131","0.0","0.0","0.087","0.0",,"0.079","0.703","0.642"
"pp","9606.ENSP00000297857 (pp) 9606.ENSP00000312617","false","pp","9606.ENSP00000297857 (pp) 9606.ENSP00000312617","0.0","0.0","0.0","0.06","0.0",,"0.0","0.718","0.713"
"pp","9606.ENSP00000297848 (pp) 9606.ENSP00000300527","false","pp","9606.ENSP00000297848 (pp) 9606.ENSP00000300527","0.181","0.14","0.4","0.166","0.0",,"0.0","0.799","0.518"
"pp","9606.ENSP00000297848 (pp) 9606.ENSP00000325146","false","pp","9606.ENSP00000297848 (pp) 9606.ENSP00000325146","0.174","0.0","0.72","0.0","0.0",,"0.0","0.772","0.095"
"pp","9606.ENSP00000297848 (pp) 9606.ENSP00000355180","false","pp","9606.ENSP00000297848 (pp) 9606.ENSP00000355180","0.213","0.129","0.4","0.0","0.0",,"0.0","0.768","0.503"
"pp","9606.ENSP00000297848 (pp) 9606.ENSP00000304408","false","pp","9606.ENSP00000297848 (pp) 9606.ENSP00000304408","0.27","0.134","0.4","0.0","0.0",,"0.0","0.701","0.306"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000376753","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000376753","0.056","0.0","0.0","0.986","0.0",,"0.0","0.999","0.966"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000393392","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000393392","0.0","0.0","0.9","0.134","0.0",,"0.0","0.923","0.188"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000496954","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000496954","0.049","0.0","0.9","0.134","0.0",,"0.0","0.916","0.105"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000458162","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000458162","0.042","0.0","0.65","0.268","0.0",,"0.0","0.837","0.414"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000450385","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000450385","0.0","0.0","0.72","0.404","0.0",,"0.0","0.834","0.089"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000446955","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000446955","0.042","0.0","0.72","0.272","0.0",,"0.0","0.814","0.163"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000494750","0.0","0.0","0.65","0.268","0.0",,"0.0","0.772","0.185"
"pp","9606.ENSP00000358994 (pp) 9606.ENSP00000411013","false","pp","9606.ENSP00000358994 (pp) 9606.ENSP00000411013","0.048","0.0","0.0","0.0","0.0",,"0.0","0.737","0.735"
"pp","9606.ENSP00000297293 (pp) 9606.ENSP00000358994","false","pp","9606.ENSP00000297293 (pp) 9606.ENSP00000358994","0.049","0.0","0.0","0.625","0.0",,"0.0","0.751","0.358"
"pp","9606.ENSP00000296632 (pp) 9606.ENSP00000460437","false","pp","9606.ENSP00000296632 (pp) 9606.ENSP00000460437","0.044","0.0","0.0","0.0","0.0",,"0.0","0.94","0.939"
"pp","9606.ENSP00000356811 (pp) 9606.ENSP00000472985","false","pp","9606.ENSP00000356811 (pp) 9606.ENSP00000472985","0.063","0.0","0.0","0.902","0.0",,"0.0","0.917","0.167"
"pp","9606.ENSP00000356811 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000356811 (pp) 9606.ENSP00000470972","0.067","0.0","0.0","0.874","0.0",,"0.0","0.894","0.167"
"pp","9606.ENSP00000356811 (pp) 9606.ENSP00000463842","false","pp","9606.ENSP00000356811 (pp) 9606.ENSP00000463842","0.062","0.0","0.0","0.853","0.0",,"0.0","0.856","0.0"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000415464","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000415464","0.128","0.0","0.0","0.917","0.0",,"0.0","0.992","0.903"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000370345","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000370345","0.048","0.0","0.4","0.899","0.0",,"0.0","0.96","0.396"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000425133","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000425133","0.072","0.0","0.8","0.163","0.0",,"0.0","0.945","0.687"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000336721","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000336721","0.217","0.0","0.0","0.409","0.0",,"0.0","0.922","0.845"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000361949","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000361949","0.087","0.052","0.0","0.622","0.0",,"0.0","0.87","0.651"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000470972","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000470972","0.77","0.0","0.0","0.078","0.0",,"0.0","0.816","0.204"
"pp","9606.ENSP00000313007 (pp) 9606.ENSP00000379181","false","pp","9606.ENSP00000313007 (pp) 9606.ENSP00000379181","0.049","0.0","0.0","0.211","0.0",,"0.0","0.806","0.762"
"pp","9606.ENSP00000323568 (pp) 9606.ENSP00000416293","false","pp","9606.ENSP00000323568 (pp) 9606.ENSP00000416293","0.0","0.063","0.9","0.0","0.0",,"0.0","0.906","0.08"
"pp","9606.ENSP00000323568 (pp) 9606.ENSP00000357581","false","pp","9606.ENSP00000323568 (pp) 9606.ENSP00000357581","0.052","0.0","0.0","0.0","0.0",,"0.0","0.835","0.833"
"pp","9606.ENSP00000323568 (pp) 9606.ENSP00000327943","false","pp","9606.ENSP00000323568 (pp) 9606.ENSP00000327943","0.121","0.0","0.0","0.0","0.0",,"0.0","0.828","0.812"
"pp","9606.ENSP00000323568 (pp) 9606.ENSP00000494321","false","pp","9606.ENSP00000323568 (pp) 9606.ENSP00000494321","0.057","0.0","0.0","0.066","0.0",,"0.0","0.809","0.801"
"pp","9606.ENSP00000323568 (pp) 9606.ENSP00000366347","false","pp","9606.ENSP00000323568 (pp) 9606.ENSP00000366347","0.063","0.0","0.0","0.052","0.0",,"0.0","0.755","0.746"
"pp","9606.ENSP00000295886 (pp) 9606.ENSP00000323568","false","pp","9606.ENSP00000295886 (pp) 9606.ENSP00000323568","0.052","0.0","0.0","0.0","0.0",,"0.0","0.862","0.861"
"pp","9606.ENSP00000295886 (pp) 9606.ENSP00000452871","false","pp","9606.ENSP00000295886 (pp) 9606.ENSP00000452871","0.0","0.0","0.0","0.126","0.0",,"0.0","0.764","0.741"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000481038","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000481038","0.058","0.0","0.8","0.988","0.0",,"0.0","0.999","0.995"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000365312","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000365312","0.0","0.051","0.9","0.751","0.0",,"0.0","0.996","0.864"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000361423","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000361423","0.043","0.0","0.4","0.868","0.0",,"0.0","0.981","0.786"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000316338","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000316338","0.0","0.0","0.4","0.674","0.0",,"0.0","0.97","0.86"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000417273","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000417273","0.0","0.0","0.5","0.331","0.0",,"0.0","0.818","0.501"
"pp","9606.ENSP00000295851 (pp) 9606.ENSP00000391669","false","pp","9606.ENSP00000295851 (pp) 9606.ENSP00000391669","0.0","0.0","0.5","0.05","0.0",,"0.0","0.737","0.492"
"pp","9606.ENSP00000385751 (pp) 9606.ENSP00000411397","false","pp","9606.ENSP00000385751 (pp) 9606.ENSP00000411397","0.103","0.059","0.0","0.781","0.0",,"0.0","0.804","0.066"
"pp","9606.ENSP00000385751 (pp) 9606.ENSP00000483424","false","pp","9606.ENSP00000385751 (pp) 9606.ENSP00000483424","0.0","0.057","0.0","0.588","0.0",,"0.0","0.743","0.391"
"pp","9606.ENSP00000325146 (pp) 9606.ENSP00000355180","false","pp","9606.ENSP00000325146 (pp) 9606.ENSP00000355180","0.244","0.0","0.4","0.0","0.0",,"0.0","0.781","0.556"
"pp","9606.ENSP00000295550 (pp) 9606.ENSP00000355180","false","pp","9606.ENSP00000295550 (pp) 9606.ENSP00000355180","0.523","0.0","0.72","0.0","0.0",,"0.0","0.994","0.963"
"pp","9606.ENSP00000295550 (pp) 9606.ENSP00000300527","false","pp","9606.ENSP00000295550 (pp) 9606.ENSP00000300527","0.619","0.0","0.4","0.073","0.0",,"0.0","0.994","0.978"
"pp","9606.ENSP00000295550 (pp) 9606.ENSP00000304408","false","pp","9606.ENSP00000295550 (pp) 9606.ENSP00000304408","0.613","0.0","0.4","0.0","0.0",,"0.0","0.952","0.812"
"pp","9606.ENSP00000295550 (pp) 9606.ENSP00000325146","false","pp","9606.ENSP00000295550 (pp) 9606.ENSP00000325146","0.262","0.0","0.4","0.0","0.0",,"0.0","0.788","0.56"
"pp","9606.ENSP00000295550 (pp) 9606.ENSP00000380227","false","pp","9606.ENSP00000295550 (pp) 9606.ENSP00000380227","0.055","0.0","0.65","0.0","0.0",,"0.0","0.737","0.271"
"pp","9606.ENSP00000294964 (pp) 9606.ENSP00000331258","false","pp","9606.ENSP00000294964 (pp) 9606.ENSP00000331258","0.0","0.0","0.0","0.495","0.0",,"0.0","0.746","0.519"
"pp","9606.ENSP00000294952 (pp) 9606.ENSP00000350549","false","pp","9606.ENSP00000294952 (pp) 9606.ENSP00000350549","0.0","0.0","0.0","0.782","0.0",,"0.0","0.782","0.0"
"pp","9606.ENSP00000339577 (pp) 9606.ENSP00000355361","false","pp","9606.ENSP00000339577 (pp) 9606.ENSP00000355361","0.0","0.0","0.0","0.0","0.0",,"0.0","0.944","0.944"
"pp","9606.ENSP00000378721 (pp) 9606.ENSP00000385432","false","pp","9606.ENSP00000378721 (pp) 9606.ENSP00000385432","0.146","0.0","0.9","0.565","0.0",,"0.0","0.995","0.882"
"pp","9606.ENSP00000292513 (pp) 9606.ENSP00000356438","false","pp","9606.ENSP00000292513 (pp) 9606.ENSP00000356438","0.0","0.0","0.0","0.303","0.0",,"0.0","0.753","0.66"
"pp","9606.ENSP00000292513 (pp) 9606.ENSP00000354612","false","pp","9606.ENSP00000292513 (pp) 9606.ENSP00000354612","0.0","0.0","0.0","0.052","0.0",,"0.0","0.714","0.711"
"pp","9606.ENSP00000292513 (pp) 9606.ENSP00000342385","false","pp","9606.ENSP00000292513 (pp) 9606.ENSP00000342385","0.047","0.0","0.0","0.0","0.0",,"0.0","0.714","0.712"
"pp","9606.ENSP00000292513 (pp) 9606.ENSP00000305372","false","pp","9606.ENSP00000292513 (pp) 9606.ENSP00000305372","0.059","0.0","0.0","0.323","0.0",,"0.0","0.704","0.573"
"pp","9606.ENSP00000292169 (pp) 9606.ENSP00000296370","false","pp","9606.ENSP00000292169 (pp) 9606.ENSP00000296370","0.057","0.0","0.0","0.846","0.0",,"0.0","0.858","0.102"
"pp","9606.ENSP00000292169 (pp) 9606.ENSP00000363089","false","pp","9606.ENSP00000292169 (pp) 9606.ENSP00000363089","0.0","0.0","0.5","0.093","0.0",,"0.0","0.836","0.668"
"pp","9606.ENSP00000292169 (pp) 9606.ENSP00000499289","false","pp","9606.ENSP00000292169 (pp) 9606.ENSP00000499289","0.0","0.0","0.0","0.785","0.0",,"0.0","0.812","0.161"
"pp","9606.ENSP00000292169 (pp) 9606.ENSP00000357704","false","pp","9606.ENSP00000292169 (pp) 9606.ENSP00000357704","0.088","0.0","0.0","0.784","0.0",,"0.0","0.807","0.099"
"pp","9606.ENSP00000292169 (pp) 9606.ENSP00000315299","false","pp","9606.ENSP00000292169 (pp) 9606.ENSP00000315299","0.0","0.0","0.0","0.116","0.0",,"0.0","0.712","0.688"
