"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","HGNC","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","source","Stress","target","TopologicalCoefficient"
"5.12426614481409","3.2464581987521425E-4","0.19514989497804086","0.0","2","9","POLR3F","false","10621","6.5","0","2","0","0.9083496412263536","false","0","10621","RPC6_HUMAN","1078","RPC6_HUMAN","0.5"
"4.543052837573385","7.629894490728556E-5","0.2201163041137196","0.0","2","8","NUDCD1","false","84955","8.5","0","2","0","0.9212654924983692","false","0","84955","NUDC1_HUMAN","470","NUDC1_HUMAN","0.5"
"3.6868884540117417","0.019487304188816102","0.27123142250530785","0.008333333333333333","16","7","NCK2","false","8440","10.625","0","16","0","0.940291367688628","false","0","8440","NCK2_HUMAN","149856","NCK2_HUMAN","0.10263157894736842"
"5.932485322896282","0.0","0.1685634174501072","0.0","1","10","FASTKD3","false","79072","4.0","0","1","0","0.8903892150467493","false","0","79072","FAKD3_HUMAN","0","FAKD3_HUMAN","0.0"
"5.2818003913894325","7.256815563796998E-4","0.18932938125231566","0.0","2","9","NPHP1","false","4867","5.0","0","2","0","0.904848880191346","false","0","4867","NPHP1_HUMAN","2838","NPHP1_HUMAN","0.5"
"4.88160469667319","0.0","0.20485067147724995","0.0","1","8","TXNDC9","false","10190","8.0","0","1","0","0.9137421178517068","false","0","10190","TXND9_HUMAN","0","TXND9_HUMAN","0.0"
"4.514677103718199","0.0012200829324725672","0.22149978326831385","0.1","5","9","ACTL6A","false","86","6.4","0","5","0","0.9218960643618178","false","0","86","ACL6A_HUMAN","5216","ACL6A_HUMAN","0.24166666666666667"
"4.863013698630137","2.327611246620015E-4","0.20563380281690138","0.3333333333333333","5","9","TAF9","false","6880","4.666666666666667","0","5","2","0.9141552511415524","false","0","6880","KAD6_HUMAN","1070","KAD6_HUMAN","0.3939393939393939"
"5.953033268101761","1.4549180046998037E-4","0.16798159105851415","0.0","2","10","TSC22D3","false","1831","2.5","0","2","0","0.8899325940421831","false","0","1831","T22D3_HUMAN","308","T22D3_HUMAN","0.5"
"5.759295499021526","0.0","0.17363234794427457","0.0","1","10","KCND2","false","3751","4.0","0","1","0","0.8942378777995217","false","0","3751","KCND2_HUMAN","0","KCND2_HUMAN","0.0"
"4.267123287671233","0.009212180453016576","0.23434991974317815","0.0","3","8","TYRO3","false","7301","16.333333333333332","0","3","0","0.9273972602739726","false","0","7301","TYRO3_HUMAN","36070","TYRO3_HUMAN","0.3333333333333333"
"4.9412915851272015","0.0","0.2023762376237624","0.0","1","9","USP18","false","11274","7.0","0","1","0","0.9124157425527288","false","0","11274","UBP18_HUMAN","0","UBP18_HUMAN","0.0"
"3.439334637964775","0.05117456271479584","0.29075391180654336","0.033846153846153845","26","7","RAB5A","false","5868","8.461538461538462","0","26","0","0.9457925636007828","false","0","5868","RAB5A_HUMAN","278158","RAB5A_HUMAN","0.05337519623233909"
"4.13013698630137","2.507810541529114E-4","0.24212271973466004","0.0","3","8","TBL2","false","26608","18.0","0","3","0","0.9304414003044141","false","0","26608",,"2324","TBL2_HUMAN","0.3541666666666667"
"5.095890410958904","0.0","0.19623655913978494","0.0","1","9","SNX33","false","257364","8.0","0","1","0","0.9089802130898021","false","0","257364","SNX33_HUMAN","0","SNX33_HUMAN","0.0"
"4.847358121330724","4.271588297951201E-4","0.20629794105773114","0.0","3","9","NTF3","false","4908","4.666666666666667","0","3","0","0.9145031528593173","false","0","4908","NTF3_HUMAN","2724","NTF3_HUMAN","0.3333333333333333"
"5.963796477495108","0.0019569471624266144","0.16767842493847415","0.0","2","10","BANP","false","54971","2.0","0","2","0","0.8896934116112198","false","0","54971","BANP_HUMAN","11926","BANP_HUMAN","0.5"
"3.9706457925636007","0.002002449149153643","0.25184820108427797","0.2","5","7","GPRC5A","false","9052","21.2","0","5","0","0.9339856490541422","false","0","9052",,"18676","RAI3_HUMAN","0.29295774647887324"
"4.5587084148727985","0.0","0.21936037776346856","0.0","1","8","AVPR2","false","554","14.0","0","1","0","0.9209175907806045","false","0","554","V2R_HUMAN","0","V2R_HUMAN","0.0"
"6.541095890410959","0.0","0.15287958115183248","0.0","1","10","GSTM3","false","2947","2.0","0","1","0","0.8768645357686454","false","0","2947","GSTM3_HUMAN","0","GSTM3_HUMAN","0.0"
"4.163405088062622","0.0010959501748767342","0.24018801410105758","0.0","3","8","FARSA","false","2193","15.666666666666666","0","3","0","0.9297021091541638","false","0","2193","SYFA_HUMAN","3838","SYFA_HUMAN","0.3333333333333333"
"4.607632093933463","9.876743335666901E-4","0.21703121681885754","0.0","2","8","ERC2","false","26059","10.0","0","2","0","0.9198303979125898","false","0","26059","ERC2_HUMAN","7582","ERC2_HUMAN","0.5294117647058824"
"4.285714285714286","0.0","0.23333333333333334","0.0","1","8","DCAF4L1","false","285429","42.0","0","1","0","0.926984126984127","false","0","285429","DC4L1_HUMAN","0","DC4L1_HUMAN","0.0"
"5.1399217221135025","0.0015026294068945345","0.19455549209975254","0.0","2","9","UFL1","false","23376","4.0","0","2","0","0.9080017395085889","false","0","23376","UFL1_HUMAN","5336","UFL1_HUMAN","0.5"
"4.359099804305283","0.0","0.2294051627384961","0.0","1","8","TXNDC17","false","84817","21.0","0","1","0","0.9253533376821049","false","0","84817","TXD17_HUMAN","0","TXD17_HUMAN","0.0"
"6.470645792563601","0.0","0.15454407984273402","0.0","1","10","CLDN7","false","1366","2.0","0","1","0","0.8784300934985866","false","0","1366","CLD7_HUMAN","0","CLD7_HUMAN","0.0"
"3.532289628180039","0.019554189636013967","0.28310249307479224","0.06842105263157895","20","8","CSNK2A2","false","1459","9.4","0","20","0","0.9437268971515547","false","0","1459","CSK22_HUMAN","96698","CSK22_HUMAN","0.06780303030303031"
"5.485322896281801","0.0","0.1823046735640385","0.0","1","9","OPRL1","false","4987","7.0","0","1","0","0.9003261578604044","false","0","4987","OPRX_HUMAN","0","OPRX_HUMAN","0.0"
"3.7172211350293543","0.006869458458472579","0.269018162674388","0.03571428571428571","8","8","TGFBR1","false","7046","13.375","0","8","0","0.9396173081104587","false","0","7046","TGFR1_HUMAN","33368","TGFR1_HUMAN","0.13722826086956522"
"5.175146771037182","0.0","0.19323123463792777","0.0","1","9","ATP6V0B","false","533","15.0","0","1","0","0.9072189606436182","false","0","533",,"0","VATO_HUMAN","0.0"
"4.458904109589041","0.004373635830019313","0.22427035330261136","0.0","5","8","HOMER3","false","9454","6.0","0","5","0","0.9231354642313546","false","0","9454","HOME3_HUMAN","19830","HOME3_HUMAN","0.21739130434782608"
"5.6330724070450096","1.6966907937148923E-4","0.1775230154594407","0.0","2","9","ARL13B","false","200894","2.5","0","2","0","0.8970428353989999","false","0","200894","AR13B_HUMAN","442","AR13B_HUMAN","0.5"
"4.380626223091976","1.9403065622317518E-4","0.22827786464150102","0.0","2","8","BICD1","false","636","14.0","0","2","0","0.9248749728201783","false","0","636","BICD1_HUMAN","1246","BICD1_HUMAN","0.5"
"3.9305283757338554","0.004471841614258417","0.2544187204381379","0.054945054945054944","14","7","PSMD1","false","5707","6.5","0","14","0","0.9348771472059143","false","0","5707","PSMD1_HUMAN","24930","PSMD1_HUMAN","0.10586734693877552"
"4.092954990215264","0.014470742759434756","0.24432225675352617","0.0","7","8","LNPEP","false","4012","10.142857142857142","0","7","0","0.9312676668841053","false","0","4012","LCAP_HUMAN","82524","LCAP_HUMAN","0.16040100250626566"
"4.905088062622309","0.0013350173281526695","0.20386993816078197","0.0","2","9","ANKRD50","false","57182","7.0","0","2","0","0.9132202652750597","false","0","57182","ANR50_HUMAN","5248","ANR50_HUMAN","0.5"
"5.329745596868885","0.003970628680644058","0.1876262162658344","0.0","3","9","SLC12A7","false","10723","5.333333333333333","0","3","0","0.9037834311806915","false","0","10723","S12A7_HUMAN","21328","S12A7_HUMAN","0.3939393939393939"
"5.379647749510763","0.0","0.1858857766460531","0.0","1","9","CNTLN","false","54875","8.0","0","1","0","0.9026744944553163","false","0","54875","CNTLN_HUMAN","0","CNTLN_HUMAN","0.0"
"4.5939334637964775","0.0","0.217678381256656","0.0","1","8","CCR1","false","1230","12.0","0","1","0","0.9201348119156338","false","0","1230","CCR1_HUMAN","0","CCR1_HUMAN","0.0"
"3.9863013698630136","0.0013479626407024096","0.2508591065292096","0.0","3","7","GOT1","false","2805","19.666666666666668","0","3","0","0.9336377473363775","false","0","2805","AATC_HUMAN","8100","AATC_HUMAN","0.345679012345679"
"3.9412915851272015","0.004396756928620532","0.25372393247269115","0.3333333333333333","4","8","PIK3C2A","false","5286","27.25","0","4","0","0.9346379647749511","false","0","5286","P3C2A_HUMAN","20544","P3C2A_HUMAN","0.34615384615384615"
"4.149706457925636","8.394069146010804E-4","0.24098090073095968","0.2","5","8","RYBP","false","23429","12.6","0","5","0","0.930006523157208","false","0","23429","RYBP_HUMAN","4718","RYBP_HUMAN","0.25957446808510637"
"5.312133072407045","7.050203565770963E-4","0.18824829618714312","0.0","2","10","TMX2","false","51075","6.5","0","2","0","0.9041748206131768","false","0","51075","TMX2_HUMAN","2564","TMX2_HUMAN","0.5"
"5.894324853228963","0.0019569471624266144","0.1696547144754316","0.0","2","10","GABRE","false","2564","1.5","0","2","0","0.8912372254838008","false","0","2564","GBRE_HUMAN","10250","GBRE_HUMAN","0.5"
"3.75146771037182","0.009356623194616545","0.2665623369848722","0.06060606060606061","12","7","WDR5","false","11091","10.916666666666666","0","12","0","0.9388562731028485","false","0","11091","WDR5_HUMAN","48094","WDR5_HUMAN","0.10652920962199312"
"5.3561643835616435","0.0","0.18670076726342713","0.0","1","9","DNMT3A","false","1788","5.0","0","1","0","0.9031963470319635","false","0","1788","DNM3A_HUMAN","0","DNM3A_HUMAN","0.0"
"3.907045009784736","0.002853711926612824","0.2559479088404708","0.06666666666666667","6","7","PRDX2","false","7001","13.833333333333334","0","6","0","0.9353989997825614","false","0","7001","PRDX2_HUMAN","16740","PRDX2_HUMAN","0.19082125603864733"
"4.321917808219178","0.0017783348120725007","0.23137876386687797","0.0","4","8","ZHX1","false","11244","12.0","0","4","0","0.9261796042617961","false","0","11244","ZHX1_HUMAN","6624","ZHX1_HUMAN","0.25"
"4.031311154598826","0.0011984249386936504","0.24805825242718446","0.16666666666666666","4","8","MXD1","false","4084","13.0","0","4","0","0.9326375298978039","false","0","4084","MAD1_HUMAN","6602","MAD1_HUMAN","0.2777777777777778"
"5.018590998043053","3.7575606888597037E-4","0.1992591148372002","0.0","3","9","RYK","false","6259","5.333333333333333","0","3","0","0.9106979778212655","false","0","6259","RYK_HUMAN","1476","RYK_HUMAN","0.3333333333333333"
"4.920743639921722","0.0","0.20322131636508253","0.0","1","9","SLC6A5","false","9152","10.0","0","1","0","0.9128723635572951","false","0","9152","SC6A5_HUMAN","0","SC6A5_HUMAN","0.0"
"4.560665362035225","9.058170697279948E-4","0.21926625187727955","0.0","2","9","EBP","false","10682","10.0","0","2","0","0.9208741030658839","false","0","10682","EBP_HUMAN","4360","EBP_HUMAN","0.5"
"4.813111545988258","7.163123283913692E-4","0.2077658060581419","0.0","3","8","P2RY12","false","64805","4.666666666666667","0","3","0","0.9152641878669276","false","0","64805","P2Y12_HUMAN","3874",,"0.3333333333333333"
"3.8708414872798436","0.002139235442972008","0.2583417593528817","0.0","6","8","KDR","false","3791","21.166666666666668","0","6","0","0.9362035225048922","false","0","3791","VGFR2_HUMAN","18992","VGFR2_HUMAN","0.23180076628352492"
"4.451076320939334","0.005674530043410323","0.22466476148604092","0.0","7","8","LTB4R2","false","56413","4.428571428571429","0","7","0","0.923309415090237","false","0","56413","LT4R2_HUMAN","24214","LT4R2_HUMAN","0.15584415584415584"
"4.280821917808219","0.006613596117443002","0.2336","0.0","4","8","SLC2A1","false","6513","9.5","0","4","0","0.9270928462709285","false","0","6513","GTR1_HUMAN","32488","GTR1_HUMAN","0.2833333333333333"
"5.007827788649706","4.379289076608407E-5","0.19968737788198515","0.0","2","9","IBTK","false","25998","3.5","0","2","0","0.9109371602522287","false","0","25998","IBTK_HUMAN","360","IBTK_HUMAN","0.5"
"3.8199608610567513","0.009058578095306816","0.2617827868852459","0.01818181818181818","11","7","DPP4","false","1803","10.272727272727273","0","11","0","0.9373342030876278","false","0","1803","DPP4_HUMAN","58448","DPP4_HUMAN","0.13316261203585147"
"6.5","0.0","0.15384615384615385","0.0","1","11","CD47","false","961","2.0","0","1","0","0.8777777777777778","false","0","961","CD47_HUMAN","0","CD47_HUMAN","0.0"
"3.7573385518590996","0.009445495128148802","0.26614583333333336","0.0","9","8","TYK2","false","7297","13.777777777777779","0","9","0","0.9387258099586867","false","0","7297","TYK2_HUMAN","50084","TYK2_HUMAN","0.13038548752834467"
"4.8493150684931505","1.112813179759556E-5","0.20621468926553674","0.0","2","8","UGT1A10","false","54575","4.5","0","2","0","0.9144596651445968","false","0","54575","UD110_HUMAN","70",,"0.5833333333333334"
"4.391389432485323","9.426678548397505E-5","0.22771836007130122","0.0","4","8","MYH11","false","4629","8.75","0","4","0","0.924635790389215","false","0","4629","MYH11_HUMAN","928","MYH11_HUMAN","0.31"
"3.8258317025440314","0.0015672681886877062","0.26138107416879797","0.09523809523809523","7","8","JAK2","false","3717","16.142857142857142","0","7","0","0.9372037399434661","false","0","3717","JAK2_HUMAN","13550","JAK2_HUMAN","0.2277432712215321"
"4.541095890410959","4.793177217571783E-5","0.220211161387632","0.3333333333333333","3","9","POLR2D","false","5433","11.666666666666666","0","3","0","0.9213089802130898","false","0","5433",,"388","RPB4_HUMAN","0.37777777777777777"
"7.509784735812133","0.0","0.1331596091205212","0.0","1","11","IL9R","false","3581","3.0","0","1","0","0.8553381169819526","false","0","3581","IL9R_HUMAN","0","IL9R_HUMAN","0.0"
"4.329745596868885","0.016197265625798464","0.23096045197740112","0.0","12","8","ALB","false","213","3.0","0","12","0","0.9260056534029137","false","0","213","ALBU_HUMAN","67662","ALBU_HUMAN","0.08695652173913043"
"6.47651663405088","0.0","0.15440398851790302","0.0","1","10","TYW5","false","129450","3.0","0","1","0","0.8782996303544248","false","0","129450","CB060_HUMAN","0","CB060_HUMAN","0.0"
"4.156555772994129","0.010661356388732255","0.2405838041431262","0.0","9","8","PPP2R2D","false","55844","5.111111111111111","0","9","0","0.9298543161556859","false","0","55844","2ABD_HUMAN","41478","2ABD_HUMAN","0.11746031746031746"
"3.5264187866927594","0.014863284968668783","0.28357380688124306","0.08187134502923976","19","8","NEDD8","false","4738","14.68421052631579","0","19","0","0.9438573602957164","false","0","4738","NEDD8_HUMAN","100076","NEDD8_HUMAN","0.08310249307479224"
"5.095890410958904","0.0","0.19623655913978494","0.0","1","9","NFKBIL1","false","4795","8.0","0","1","0","0.9089802130898021","false","0","4795","IKBL1_HUMAN","0","IKBL1_HUMAN","0.0"
"5.7573385518591","0.0","0.17369136641740313","0.0","1","9","RCOR3","false","55758","5.0","0","1","0","0.8942813655142422","false","0","55758","RCOR3_HUMAN","0","RCOR3_HUMAN","0.0"
"4.898238747553816","0.0","0.2041550139832201","0.0","1","9","SLC7A6","false","9057","12.0","0","1","0","0.9133724722765818","false","0","9057",,"0","YLAT2_HUMAN","0.0"
"4.198630136986301","0.003713110573261263","0.23817292006525287","0.0","2","8","PTGS2","false","5743","24.0","0","2","0","0.9289193302891933","false","0","5743","PGH2_HUMAN","16976","PGH2_HUMAN","0.5"
"6.9628180039138945","0.0","0.14362001124227095","0.0","1","11","FARS2","false","10667","2.0","0","1","0","0.8674929332463579","false","0","10667","SYFM_HUMAN","0","SYFM_HUMAN","0.0"
"5.175146771037182","0.0","0.19323123463792777","0.0","1","9","SLC37A1","false","54020","15.0","0","1","0","0.9072189606436182","false","0","54020",,"0","GLPT_HUMAN","0.0"
"6.090998043052838","0.0","0.16417670682730923","0.0","1","10","SCRN3","false","79634","2.0","0","1","0","0.8868667101543815","false","0","79634",,"0","SCRN3_HUMAN","0.0"
"3.9500978473581214","0.005647806495874243","0.25315828585583355","0.022222222222222223","10","8","CBX5","false","23468","8.7","0","10","0","0.9344422700587084","false","0","23468","CBX5_HUMAN","30606","CBX5_HUMAN","0.1161764705882353"
"3.9540117416829745","0.002225598462228713","0.25290769611482306","0.16666666666666666","4","8","TNK2","false","10188","18.0","0","4","0","0.9343552946292673","false","0","10188","ACK1_HUMAN","10820","ACK1_HUMAN","0.28688524590163933"
"4.354207436399217","0.0","0.22966292134831462","0.0","1","8","NPM3","false","10360","20.0","0","1","0","0.9254620569689064","false","0","10360","NPM3_HUMAN","0","NPM3_HUMAN","0.0"
"4.847358121330724","0.0014590061417910072","0.20629794105773114","0.0","3","8","MRPL3","false","11222","5.333333333333333","0","3","0","0.9145031528593173","false","0","11222","RM03_HUMAN","7416","RM03_HUMAN","0.3333333333333333"
"3.5900195694716244","0.006409732737925657","0.27855001362769144","0.1323529411764706","17","7","ACTG1","false","71","14.529411764705882","0","17","0","0.9424440095672973","false","0","71","ACTG_HUMAN","47988","ACTG_HUMAN","0.10210084033613445"
"6.211350293542075","0.0","0.16099558916194076","0.0","1","10","MTRF1L","false","54516","5.0","0","1","0","0.884192215699065","false","0","54516","RF1ML_HUMAN","0","RF1ML_HUMAN","0.0"
"4.847358121330724","0.0020706992710120536","0.20629794105773114","0.0","4","9","VSIG4","false","11326","4.5","0","4","0","0.9145031528593173","false","0","11326","VSIG4_HUMAN","7692",,"0.25"
"5.183953033268102","8.021522290004048E-4","0.19290298225745564","0.0","3","8","YIF1B","false","90522","6.0","0","3","0","0.9070232659273755","false","0","90522","YIF1B_HUMAN","3478","YIF1B_HUMAN","0.38461538461538464"
"4.88160469667319","0.0","0.20485067147724995","0.0","1","8","TPSAB1","false","7177","8.0","0","1","0","0.9137421178517068","false","0","7177","TRYB2_HUMAN","0",,"0.0"
"4.14774951076321","0.00717848791996844","0.24109459778249587","0.0","9","8","PFDN2","false","5202","6.666666666666667","0","9","0","0.9300500108719286","false","0","5202","PFD2_HUMAN","37062","PFD2_HUMAN","0.12318840579710146"
"4.3385518590998045","1.731901952202019E-4","0.2304916553901669","0.0","2","8","RRM2","false","6241","16.0","0","2","0","0.925809958686671","false","0","6241","RIR2_HUMAN","1242","RIR2_HUMAN","0.5172413793103449"
"4.321917808219178","8.450020742583545E-4","0.23137876386687797","0.0","4","8","PRKAA1","false","5562","7.0","0","4","0","0.9261796042617961","false","0","5562","AAPK1_HUMAN","3500","AAPK1_HUMAN","0.25"
"4.4129158512720155","0.009453356557976333","0.22660753880266077","0.0","8","9","SRPRB","false","58477","4.25","0","8","0","0.9241574255272885","false","0","58477","SRPRB_HUMAN","42452","SRPRB_HUMAN","0.13"
"5.211350293542075","0.002249934214826013","0.19188884716485166","0.0","3","9","GDPD1","false","284161","5.0","0","3","0","0.9064144379212872","false","0","284161","GDPD1_HUMAN","8188","GDPD1_HUMAN","0.3333333333333333"
"5.4628180039138945","0.0","0.1830557048181981","0.0","1","9","ACTR1B","false","10120","4.0","0","1","0","0.9008262665796912","false","0","10120","ACTY_HUMAN","0","ACTY_HUMAN","0.0"
"4.311154598825832","6.534712336563855E-4","0.23195642305946437","0.16666666666666666","4","8","TMEM43","false","79188","12.5","0","4","0","0.9264187866927593","false","0","79188","TMM43_HUMAN","4804","TMM43_HUMAN","0.3076923076923077"
"4.256360078277886","4.596989729936976E-4","0.2349425287356322","0.3","5","8","SNRPB2","false","6629","13.8","0","5","0","0.9276364427049358","false","0","6629","RU2B_HUMAN","3420","RU2B_HUMAN","0.2528301886792453"
"4.773972602739726","0.00811374173856978","0.20946915351506457","0.0","8","8","CD70","false","970","3.5","0","8","0","0.9161339421613395","false","0","970","CD70_HUMAN","33520","CD70_HUMAN","0.1388888888888889"
"3.932485322896282","0.005680149279393516","0.2542921124657875","0.0","5","7","ARL1","false","400","13.6","0","5","0","0.9348336594911937","false","0","400","ARL1_HUMAN","28784","ARL1_HUMAN","0.2032258064516129"
"4.667318982387475","4.0921800356418296E-5","0.21425576519916145","0.0","2","9","ARHGAP24","false","83478","6.0","0","2","0","0.9185040226136116","false","0","83478","RHG24_HUMAN","232","RHG24_HUMAN","0.5"
"4.6722113502935425","0.0019569471624266144","0.21403141361256542","0.0","2","9","ACBD7","false","414149","9.0","0","2","0","0.9183953033268101","false","0","414149","ACBD7_HUMAN","10974",,"0.5"
"4.277886497064579","3.1618485741754474E-4","0.23376029277218663","0.3333333333333333","3","8","MYD88","false","4615","12.666666666666666","0","3","0","0.9271580778430094","false","0","4615","MYD88_HUMAN","1924","MYD88_HUMAN","0.37373737373737376"
"3.9569471624266144","9.774622728768666E-4","0.25272007912957467","0.05555555555555555","9","8","KIT","false","3815","15.0","0","9","0","0.9342900630571863","false","0","3815","KIT_HUMAN","16712","KIT_HUMAN","0.2222222222222222"
"4.571428571428571","0.002445618039357899","0.21875","0.047619047619047616","7","9","WDR83","false","84292","4.857142857142857","0","7","0","0.9206349206349207","false","0","84292","WDR83_HUMAN","14718","WDR83_HUMAN","0.20714285714285716"
"5.699608610567514","9.422349749069837E-5","0.17545064377682404","0.0","2","9","RAE1","false","8480","3.0","0","2","0","0.8955642530984996","false","0","8480","RAE1L_HUMAN","228","RAE1L_HUMAN","0.5"
"3.4461839530332683","0.02932500875544087","0.29017603634298694","0.014492753623188406","24","7","SMAD3","false","4088","8.958333333333334","0","24","0","0.9456403565992607","false","0","4088","SMAD3_HUMAN","142128","SMAD3_HUMAN","0.05357142857142857"
"3.9579256360078277","7.744536727651029E-4","0.25265760197775033","0.16666666666666666","4","8","PSMB6","false","5694","20.25","0","4","0","0.934268319199826","false","0","5694","PSB6_HUMAN","5688","PSB6_HUMAN","0.30859375"
"4.632093933463796","0.002040487952448506","0.21588508660752007","0.0","4","8","SCP2","false","6342","5.75","0","4","0","0.9192868014785824","false","0","6342","NLTP_HUMAN","16522","NLTP_HUMAN","0.27941176470588236"
"4.871819960861057","0.0","0.20526210082345853","0.0","1","9","ELOVL1","false","64834","8.0","0","1","0","0.9139595564253098","false","0","64834","ELOV1_HUMAN","0","ELOV1_HUMAN","0.0"
"3.723091976516634","0.008307253822767466","0.2685939553219448","0.0","8","7","CLTCL1","false","8218","13.125","0","8","0","0.939486844966297","false","0","8218",,"42844","CLH2_HUMAN","0.13179347826086957"
"5.074363992172211","0.0","0.1970690320092557","0.0","1","9","NIT2","false","56954","9.0","0","1","0","0.9094585779517287","false","0","56954","NIT2_HUMAN","0","NIT2_HUMAN","0.0"
"3.835616438356164","0.002758901306970494","0.26071428571428573","0.06666666666666667","6","8","CDC25B","false","994","15.833333333333334","0","6","0","0.936986301369863","false","0","994","MPIP2_HUMAN","15072","MPIP2_HUMAN","0.19696969696969696"
"4.173189823874756","0.002065595168741133","0.23962485345838216","0.0","4","8","RHEB","false","6009","10.5","0","4","0","0.929484670580561","false","0","6009","RHEB_HUMAN","10520","RHEB_HUMAN","0.25"
"6.23385518590998","0.003911977628318041","0.16041437764872077","0.0","3","10","CTTNBP2NL","false","55917","1.6666666666666667","0","3","0","0.8836921069797782","false","0","55917","CT2NL_HUMAN","17934","CT2NL_HUMAN","0.3333333333333333"
"5.776908023483366","0.0","0.17310298102981028","0.0","1","10","HILPDA","false","29923","5.0","0","1","0","0.8938464883670363","false","0","29923",,"0","HLPDA_HUMAN","0.0"
"5.175146771037182","0.0","0.19323123463792777","0.0","1","9","TMEM144","false","55314","15.0","0","1","0","0.9072189606436182","false","0","55314",,"0","TM144_HUMAN","0.0"
"3.360078277886497","0.015651982674321968","0.29761211415259176","0.11428571428571428","21","7","CFL1","false","1072","18.666666666666668","0","21","0","0.9475538160469668","false","0","1072","COF1_HUMAN","127546","COF1_HUMAN","0.08715184186882301"
"4.24559686888454","0.002686181520648933","0.23553814242913113","0.16666666666666666","4","8","EIF3G","false","8666","10.0","0","4","0","0.927875625135899","false","0","8666","EIF3G_HUMAN","12082","EIF3G_HUMAN","0.2638888888888889"
"5.330724070450098","0.0","0.18759177679882524","0.0","1","9","RNF182","false","221687","3.0","0","1","0","0.9037616873233312","false","0","221687","RN182_HUMAN","0",,"0.0"
"4.786692759295499","2.2872198299262445E-5","0.20891251022076862","0.0","2","8","PSMB4","false","5692","10.5","0","2","0","0.9158512720156556","false","0","5692","PSB4_HUMAN","180","PSB4_HUMAN","0.5588235294117647"
"4.830724070450098","0.007664953396586847","0.20700830463844438","0.0","5","9","BTNL8","false","79908","3.4","0","5","0","0.9148727984344424","false","0","79908","BTNL8_HUMAN","40800","BTNL8_HUMAN","0.21818181818181817"
"3.9021526418786694","0.010809693104722136","0.25626880641925776","0.0","5","7","KCTD9","false","54793","13.8","0","5","0","0.9355077190693628","false","0","54793","KCTD9_HUMAN","43052","KCTD9_HUMAN","0.2064516129032258"
"4.37573385518591","0.012681674341057844","0.22853309481216458","0.027777777777777776","9","9","MBOAT7","false","79143","5.444444444444445","0","9","0","0.9249836921069797","false","0","79143","MBOA7_HUMAN","52938","MBOA7_HUMAN","0.11666666666666667"
"4.101761252446184","0.0010444664755014008","0.24379770992366415","0.0","3","8","CDIPT","false","10423","17.333333333333332","0","3","0","0.9310719721678626","false","0","10423","CDIPT_HUMAN","8900","CDIPT_HUMAN","0.4083333333333333"
"4.4520547945205475","0.009666621124311863","0.22461538461538463","0.0","7","8","EDA","false","1896","6.0","0","7","0","0.9232876712328767","false","0","1896","EDA_HUMAN","44286","EDA_HUMAN","0.16666666666666666"
"4.069471624266145","0.005336888999171345","0.24573214715075742","0.0","4","8","RHOT2","false","89941","16.25","0","4","0","0.9317895194607524","false","0","89941","MIRO2_HUMAN","29452","MIRO2_HUMAN","0.2824074074074074"
"4.950097847358121","0.006592480779294867","0.20201620873690454","0.0","8","9","FPR2","false","2358","4.125","0","8","0","0.9122200478364861","false","0","2358","FPR2_HUMAN","29274",,"0.14204545454545456"
"5.328767123287672","0.0","0.18766066838046272","0.0","1","9","ITIH1","false","3697","12.0","0","1","0","0.9038051750380518","false","0","3697","ITIH1_HUMAN","0","ITIH1_HUMAN","0.0"
"4.806262230919765","1.2375337204435888E-4","0.2080618892508143","0.0","2","9","S100A6","false","6277","9.5","0","2","0","0.9154163948684497","false","0","6277","S10A6_HUMAN","1400","S10A6_HUMAN","0.6071428571428571"
"5.596868884540117","0.0","0.17867132867132868","0.0","1","10","NDUFA11","false","126328","5.0","0","1","0","0.8978473581213308","false","0","126328","NDUAB_HUMAN","0","NDUAB_HUMAN","0.0"
"4.5440313111545985","6.947360339054602E-4","0.22006890611541777","0.0","2","9","PTAFR","false","5724","9.5","0","2","0","0.921243748641009","false","0","5724","PTAFR_HUMAN","3288","PTAFR_HUMAN","0.5"
"3.710371819960861","0.016374244177783083","0.26951476793248946","0.030303030303030304","12","7","AGTR1","false","185","8.333333333333334","0","12","0","0.9397695151119808","false","0","185","AGTR1_HUMAN","83406","AGTR1_HUMAN","0.09479166666666666"
"5.174168297455969","0.0014764837297408927","0.19326777609682297","0.0","2","9","DCAF6","false","55827","4.0","0","2","0","0.9072407045009784","false","0","55827","DCAF6_HUMAN","7114","DCAF6_HUMAN","0.5"
"4.6898238747553815","0.0","0.21322762361777592","0.0","1","9","PLA2R1","false","22925","15.0","0","1","0","0.9180039138943248","false","0","22925",,"0","PLA2R_HUMAN","0.0"
"5.074363992172211","0.0","0.1970690320092557","0.0","1","9","RPS6KA5","false","9252","9.0","0","1","0","0.9094585779517287","false","0","9252","KS6A5_HUMAN","0","KS6A5_HUMAN","0.0"
"3.9902152641878668","0.00513724310560331","0.25061304561059344","0.06666666666666667","6","8","GLB1","false","2720","12.0","0","6","0","0.9335507719069362","false","0","2720","BGAL_HUMAN","28240","BGAL_HUMAN","0.18888888888888888"
