source,target,weight,interaction,addiction_status,compound_name
NEW00177,GAS6,0.815749,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LMAN2L,0.813825,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OXTR,0.81328,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GOLGA1,0.811112,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2M3,0.811077,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR1N1,0.810321,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CCDC30,0.807409,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,P2RY6,0.806814,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CXCR4,0.805766,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR51M1,0.805091,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PGR,0.800327,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,NR1I2,0.799285,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PROKR2,0.7979,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2T33,0.793501,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR1J1,0.791837,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CCDC13,0.790444,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PMP22,0.79007,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PPP2R1B,0.787518,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PPP2R1A,0.787518,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,NOP14,0.787518,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,BTAF1,0.787518,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OSBPL8,0.786524,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CDC45,0.78525,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2T12,0.782406,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CYP11B1,0.782233,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR37,0.782176,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR8A1,0.782097,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,VANGL2,0.780848,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CELA2B,0.779731,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR65,0.778624,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SF3B1,0.778234,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ICMT,0.777947,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2W3,0.776234,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,AGTR1,0.773708,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HSD3B7,0.770774,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR153,0.770248,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,F2RL2,0.770169,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,P2RY10,0.769222,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,RBP4,0.769071,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LCNL1,0.769071,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LCN8,0.769071,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR17,0.768469,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SPEF2,0.768045,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,APH1A,0.767914,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,RARRES1,0.767702,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LXN,0.767702,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPRC5A,0.767702,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,AR,0.766622,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,EXOC7,0.765598,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2A7,0.765562,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,TMED3,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SPAST,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SNPH,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SELENON,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,RCVRN,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PPP3R1,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PPP3CB,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PLA2G12B,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PCSK6,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PCSK4,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HPCAL1,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HPCA,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HNF4G,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HNF4A,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GUCA1A,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,FURIN,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,DBI,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACBD7,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACBD6,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACBD5,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACBD4,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACBD3,0.765383,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CLDN7,0.765038,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PTGFR,0.76356,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,SUCNR1,0.759312,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ATG16L2,0.752976,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,HOOK3,0.752694,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ACKR4,0.751884,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,MRGPRF,0.751134,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GRPR,0.750582,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR8B12,0.748716,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR6C6,0.746792,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CYSLTR1,0.746381,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,PROKR1,0.741734,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CYSLTR2,0.741183,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2M5,0.740538,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OSBPL6,0.73379,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR183,0.731972,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR52I1,0.730493,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,MEIS1,0.730071,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OSBP,0.729191,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GCGR,0.728569,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,BICD1,0.72587,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR87,0.720824,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,P2RY12,0.715778,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,RINT1,0.714546,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,ANKRD50,0.713842,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPRC5B,0.709677,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,GPR20,0.709371,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,OR2M2,0.709278,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CCR9,0.70787,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,CCR4,0.705206,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,TLR4,0.70185,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,MXD1,0.70185,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LY96,0.70185,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00177,LY86,0.70185,Drug-target,1,Oxymesterone (17α-methyl-4 17β-dihydroxyandrost-4 en-3-one)
NEW00178,CELA2B,1.0,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TMED3,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,SPAST,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,SNPH,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,SELENON,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RCVRN,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PPP3R1,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PPP3CB,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PLA2G12B,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PCSK6,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PCSK4,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,HPCAL1,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,HPCA,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,HNF4G,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,HNF4A,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GUCA1A,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FURIN,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,DBI,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACBD7,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACBD6,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACBD5,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACBD4,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACBD3,0.9332,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ELOVL7,0.913003,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ELOVL4,0.913003,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ELOVL3,0.913003,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ELOVL1,0.913003,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR35,0.885395,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,NMBR,0.885394,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR10J1,0.885368,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TMEM161A,0.885353,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR4E2,0.885351,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PTGFR,0.88531,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR8H1,0.885316,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TMEM43,0.885315,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR5AS1,0.885294,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CCR5,0.885292,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,EDNRB,0.885289,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR20,0.885249,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR10K1,0.885172,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TAS2R39,0.885158,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR1E2,0.885138,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CYSLTR2,0.88511,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR2AT4,0.885091,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,AGTR1,0.885089,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR17,0.885065,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FFAR3,0.885014,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CUL5,0.885003,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,BRS3,0.88498,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,SUCNR1,0.88496,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR37,0.884906,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR1J4,0.88486,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,MRGPRD,0.884839,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR1C1,0.88482,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,P2RY12,0.884824,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,F2RL2,0.884802,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CYSLTR1,0.884797,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR18,0.884734,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACKR4,0.884703,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR10H5,0.884597,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR11A1,0.884518,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CCRL2,0.884283,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TRPV3,0.884174,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TRPM8,0.884174,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RGS4,0.884174,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,NUDCD2,0.884131,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CCDC33,0.884058,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR27,0.883876,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR87,0.883861,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OR1J2,0.88357,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CCR4,0.883548,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,P2RY10,0.88286,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,LPAR5,0.882646,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,OSBPL5,0.882504,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR39,0.882502,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,ACKR2,0.882458,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GAL3ST2,0.88244,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,LTB4R,0.881741,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RBP7,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RBP5,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RBP2,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,RBP1,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PMP2,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP9,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP7,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP5,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP4,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP3,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP2,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,FABP12,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CRABP2,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CRABP1,0.881271,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR85,0.881269,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,IQGAP1,0.881125,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,GPR183,0.880822,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,TLR4,0.880771,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,MXD1,0.880771,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,LY96,0.880771,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,LY86,0.880771,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,CCDC30,0.880768,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
NEW00178,PGR,0.880657,Drug-target,1,Oxymetholone (17α-methyl-2-hydroxymethylene-17β hydroxy-5α-androstan-3-one)
