source,target,weight,interaction,addiction_status,compound_name
NEW03674,OR7D2,0.796803,Drug-target,0,MONOCTANOIN
NEW03674,DGKB,0.796558,Drug-target,0,MONOCTANOIN
NEW03674,F2R,0.795901,Drug-target,0,MONOCTANOIN
NEW03674,OR1L4,0.795162,Drug-target,0,MONOCTANOIN
NEW03674,P2RY11,0.793338,Drug-target,0,MONOCTANOIN
NEW03674,GCGR,0.793214,Drug-target,0,MONOCTANOIN
NEW03674,NPFFR2,0.793008,Drug-target,0,MONOCTANOIN
NEW03674,KCNC2,0.79267,Drug-target,0,MONOCTANOIN
NEW03674,OXTR,0.791405,Drug-target,0,MONOCTANOIN
NEW03674,OR2A1,0.790944,Drug-target,0,MONOCTANOIN
NEW03674,FUT4,0.789245,Drug-target,0,MONOCTANOIN
NEW03674,KCND3,0.789226,Drug-target,0,MONOCTANOIN
NEW03674,PPP1R3B,0.788362,Drug-target,0,MONOCTANOIN
NEW03674,KCNQ5,0.788314,Drug-target,0,MONOCTANOIN
NEW03674,SLC26A7,0.788137,Drug-target,0,MONOCTANOIN
NEW03674,SLC8A3,0.787602,Drug-target,0,MONOCTANOIN
NEW03674,NDC1,0.787042,Drug-target,0,MONOCTANOIN
NEW03674,KCNQ2,0.786291,Drug-target,0,MONOCTANOIN
NEW03674,FPR1,0.784903,Drug-target,0,MONOCTANOIN
NEW03674,OR51Q1,0.784731,Drug-target,0,MONOCTANOIN
NEW03674,QRFPR,0.784493,Drug-target,0,MONOCTANOIN
NEW03674,ABCC6,0.782578,Drug-target,0,MONOCTANOIN
NEW03674,OR3A3,0.781738,Drug-target,0,MONOCTANOIN
NEW03674,CLCN2,0.781717,Drug-target,0,MONOCTANOIN
NEW03674,SCN2A,0.781391,Drug-target,0,MONOCTANOIN
NEW03674,CRHR2,0.780432,Drug-target,0,MONOCTANOIN
NEW03674,FZD10,0.780041,Drug-target,0,MONOCTANOIN
NEW03674,SLC5A6,0.780037,Drug-target,0,MONOCTANOIN
NEW03674,PTGDS,0.779786,Drug-target,0,MONOCTANOIN
NEW03674,OR8G1,0.779725,Drug-target,0,MONOCTANOIN
NEW03674,HCAR1,0.779696,Drug-target,0,MONOCTANOIN
NEW03674,SLC2A5,0.779631,Drug-target,0,MONOCTANOIN
NEW03674,HCAR2,0.779607,Drug-target,0,MONOCTANOIN
NEW03674,SCN7A,0.77956,Drug-target,0,MONOCTANOIN
NEW03674,OR8B8,0.779563,Drug-target,0,MONOCTANOIN
NEW03674,OR1J1,0.779491,Drug-target,0,MONOCTANOIN
NEW03674,KCNC1,0.779479,Drug-target,0,MONOCTANOIN
NEW03674,SLC52A3,0.779412,Drug-target,0,MONOCTANOIN
NEW03674,OPRL1,0.779365,Drug-target,0,MONOCTANOIN
NEW03674,BDKRB2,0.779324,Drug-target,0,MONOCTANOIN
NEW03674,OR7A5,0.779312,Drug-target,0,MONOCTANOIN
NEW03674,OR11A1,0.779275,Drug-target,0,MONOCTANOIN
NEW03674,NR5A2,0.779168,Drug-target,0,MONOCTANOIN
NEW03674,NR5A1,0.779168,Drug-target,0,MONOCTANOIN
NEW03674,SCN9A,0.779114,Drug-target,0,MONOCTANOIN
NEW03674,OR1N1,0.779081,Drug-target,0,MONOCTANOIN
NEW03674,OR10G4,0.779057,Drug-target,0,MONOCTANOIN
NEW03674,OR1J2,0.779003,Drug-target,0,MONOCTANOIN
NEW03674,GPR15,0.778976,Drug-target,0,MONOCTANOIN
NEW03674,YIF1B,0.778947,Drug-target,0,MONOCTANOIN
NEW03674,KCND1,0.778938,Drug-target,0,MONOCTANOIN
NEW03674,OR12D2,0.778824,Drug-target,0,MONOCTANOIN
NEW03674,OR1J4,0.778725,Drug-target,0,MONOCTANOIN
NEW03674,OR1C1,0.778723,Drug-target,0,MONOCTANOIN
NEW03674,OR4D1,0.778597,Drug-target,0,MONOCTANOIN
NEW03674,GPR65,0.77856,Drug-target,0,MONOCTANOIN
NEW03674,SPPL2A,0.778536,Drug-target,0,MONOCTANOIN
NEW03674,OR10AD1,0.778524,Drug-target,0,MONOCTANOIN
NEW03674,PTGDR2,0.77848,Drug-target,0,MONOCTANOIN
NEW03674,OR4D9,0.778412,Drug-target,0,MONOCTANOIN
NEW03674,OR10J1,0.778338,Drug-target,0,MONOCTANOIN
NEW03674,P2RY14,0.778314,Drug-target,0,MONOCTANOIN
NEW03674,KCNQ1,0.778283,Drug-target,0,MONOCTANOIN
NEW03674,TAS2R19,0.778279,Drug-target,0,MONOCTANOIN
NEW03674,OR2C3,0.778275,Drug-target,0,MONOCTANOIN
NEW03674,SLC24A2,0.778211,Drug-target,0,MONOCTANOIN
NEW03674,SLC2A2,0.778208,Drug-target,0,MONOCTANOIN
NEW03674,OR51L1,0.778194,Drug-target,0,MONOCTANOIN
NEW03674,OPRK1,0.778184,Drug-target,0,MONOCTANOIN
NEW03674,FPR3,0.778183,Drug-target,0,MONOCTANOIN
NEW03674,SSTR3,0.778181,Drug-target,0,MONOCTANOIN
NEW03674,SSTR4,0.778162,Drug-target,0,MONOCTANOIN
NEW03674,OR1A1,0.778155,Drug-target,0,MONOCTANOIN
NEW03674,OR13C4,0.778151,Drug-target,0,MONOCTANOIN
NEW03674,SLC17A9,0.778126,Drug-target,0,MONOCTANOIN
NEW03674,OR1M1,0.778118,Drug-target,0,MONOCTANOIN
NEW03674,OR7D4,0.778104,Drug-target,0,MONOCTANOIN
NEW03674,CLCN4,0.778091,Drug-target,0,MONOCTANOIN
NEW03674,OR13C2,0.778072,Drug-target,0,MONOCTANOIN
NEW03674,C5AR1,0.778062,Drug-target,0,MONOCTANOIN
NEW03674,KCNA6,0.778052,Drug-target,0,MONOCTANOIN
NEW03674,OR2A7,0.778029,Drug-target,0,MONOCTANOIN
NEW03674,TMEM116,0.778023,Drug-target,0,MONOCTANOIN
NEW03674,STAR,0.778018,Drug-target,0,MONOCTANOIN
NEW03674,UTS2R,0.778016,Drug-target,0,MONOCTANOIN
NEW03674,STAC2,0.778005,Drug-target,0,MONOCTANOIN
NEW03674,PROKR1,0.777989,Drug-target,0,MONOCTANOIN
NEW03674,OR13C9,0.777985,Drug-target,0,MONOCTANOIN
NEW03674,C5AR2,0.777979,Drug-target,0,MONOCTANOIN
NEW03674,GHSR,0.777975,Drug-target,0,MONOCTANOIN
NEW03674,GALR3,0.777969,Drug-target,0,MONOCTANOIN
NEW03674,OR6C6,0.777957,Drug-target,0,MONOCTANOIN
NEW03674,NPBWR1,0.777939,Drug-target,0,MONOCTANOIN
NEW03674,ATP6V0B,0.777925,Drug-target,0,MONOCTANOIN
NEW03674,GPR141,0.777913,Drug-target,0,MONOCTANOIN
NEW03674,FLVCR1,0.777905,Drug-target,0,MONOCTANOIN
NEW03674,TRPM4,0.777901,Drug-target,0,MONOCTANOIN
NEW03674,PPP1R12B,0.777901,Drug-target,0,MONOCTANOIN
NEW03674,PPP1R12A,0.777901,Drug-target,0,MONOCTANOIN
NEW03674,HERPUD2,0.777901,Drug-target,0,MONOCTANOIN
NEW03674,OR10H1,0.777897,Drug-target,0,MONOCTANOIN
NEW03674,OR13C3,0.777884,Drug-target,0,MONOCTANOIN
NEW03674,OR2W3,0.777861,Drug-target,0,MONOCTANOIN
NEW03674,C3AR1,0.777829,Drug-target,0,MONOCTANOIN
NEW03674,RXFP3,0.777822,Drug-target,0,MONOCTANOIN
NEW03674,GPR34,0.777795,Drug-target,0,MONOCTANOIN
NEW03674,KCNQ3,0.777784,Drug-target,0,MONOCTANOIN
NEW03674,SSTR5,0.777514,Drug-target,0,MONOCTANOIN
NEW03674,OXER1,0.777484,Drug-target,0,MONOCTANOIN
NEW03674,PHTF2,0.777001,Drug-target,0,MONOCTANOIN
NEW03674,OR51E2,0.776924,Drug-target,0,MONOCTANOIN
NEW03674,GPR27,0.776561,Drug-target,0,MONOCTANOIN
NEW03674,ORM1,0.776492,Drug-target,0,MONOCTANOIN
NEW03674,RHCG,0.776218,Drug-target,0,MONOCTANOIN
NEW03674,OR8A1,0.776177,Drug-target,0,MONOCTANOIN
NEW03674,SSTR2,0.775642,Drug-target,0,MONOCTANOIN
NEW03674,MLNR,0.775536,Drug-target,0,MONOCTANOIN
NEW03674,SLC2A9,0.775408,Drug-target,0,MONOCTANOIN
NEW03674,KCND2,0.775262,Drug-target,0,MONOCTANOIN
NEW03674,NPBWR2,0.775104,Drug-target,0,MONOCTANOIN
NEW03674,GALR1,0.775057,Drug-target,0,MONOCTANOIN
NEW03674,OSBPL3,0.774889,Drug-target,0,MONOCTANOIN
NEW03674,XK,0.774813,Drug-target,0,MONOCTANOIN
NEW03674,SFRP5,0.774813,Drug-target,0,MONOCTANOIN
NEW03674,OR5K2,0.774492,Drug-target,0,MONOCTANOIN
NEW03674,EDNRA,0.774434,Drug-target,0,MONOCTANOIN
NEW03674,SLC2A1,0.774223,Drug-target,0,MONOCTANOIN
NEW03674,NMUR2,0.774086,Drug-target,0,MONOCTANOIN
NEW03674,MCHR1,0.773899,Drug-target,0,MONOCTANOIN
NEW03674,GPR83,0.773878,Drug-target,0,MONOCTANOIN
NEW03674,GPR153,0.773689,Drug-target,0,MONOCTANOIN
NEW03674,OR2K2,0.773525,Drug-target,0,MONOCTANOIN
NEW03674,GNRHR,0.773329,Drug-target,0,MONOCTANOIN
NEW03674,TRPC3,0.773116,Drug-target,0,MONOCTANOIN
NEW03674,NPSR1,0.772107,Drug-target,0,MONOCTANOIN
NEW03674,GPR151,0.77208,Drug-target,0,MONOCTANOIN
NEW03674,COX8A,0.772086,Drug-target,0,MONOCTANOIN
NEW03674,OR10K1,0.77175,Drug-target,0,MONOCTANOIN
NEW03674,SLC43A2,0.771424,Drug-target,0,MONOCTANOIN
NEW03674,EDNRB,0.771339,Drug-target,0,MONOCTANOIN
NEW03674,RPS5,0.770959,Drug-target,0,MONOCTANOIN
NEW03674,SLC26A11,0.770604,Drug-target,0,MONOCTANOIN
NEW03674,SSTR1,0.770423,Drug-target,0,MONOCTANOIN
NEW03674,GALR2,0.770273,Drug-target,0,MONOCTANOIN
NEW03674,TRHR,0.770272,Drug-target,0,MONOCTANOIN
NEW03674,KISS1R,0.770157,Drug-target,0,MONOCTANOIN
NEW03674,OR6C4,0.769057,Drug-target,0,MONOCTANOIN
NEW03674,NPFFR1,0.768901,Drug-target,0,MONOCTANOIN
NEW03674,OR4F15,0.768895,Drug-target,0,MONOCTANOIN
NEW03674,GPR85,0.76869,Drug-target,0,MONOCTANOIN
NEW03674,OPRD1,0.768697,Drug-target,0,MONOCTANOIN
NEW03674,GPR142,0.768647,Drug-target,0,MONOCTANOIN
NEW03674,SLC22A17,0.768531,Drug-target,0,MONOCTANOIN
NEW03674,OR51D1,0.768523,Drug-target,0,MONOCTANOIN
NEW03674,GRPR,0.768462,Drug-target,0,MONOCTANOIN
NEW03674,OR51M1,0.768361,Drug-target,0,MONOCTANOIN
NEW03674,RXFP4,0.768292,Drug-target,0,MONOCTANOIN
NEW03674,AVPR1A,0.768238,Drug-target,0,MONOCTANOIN
NEW03674,OR2M2,0.768096,Drug-target,0,MONOCTANOIN
NEW03674,SLC39A1,0.768083,Drug-target,0,MONOCTANOIN
NEW03674,BRS3,0.767837,Drug-target,0,MONOCTANOIN
NEW03674,COX6A2,0.767718,Drug-target,0,MONOCTANOIN
NEW03674,COX6A1,0.767718,Drug-target,0,MONOCTANOIN
NEW03674,KCNA5,0.767704,Drug-target,0,MONOCTANOIN
NEW03674,OR2AE1,0.767564,Drug-target,0,MONOCTANOIN
NEW03674,OR14J1,0.767476,Drug-target,0,MONOCTANOIN
NEW03674,BDKRB1,0.767444,Drug-target,0,MONOCTANOIN
NEW03674,OR13C5,0.767142,Drug-target,0,MONOCTANOIN
NEW03674,OR4K17,0.767125,Drug-target,0,MONOCTANOIN
NEW03674,LTB4R2,0.767043,Drug-target,0,MONOCTANOIN
NEW03674,CLDN14,0.766897,Drug-target,0,MONOCTANOIN
NEW03674,KCNA2,0.766841,Drug-target,0,MONOCTANOIN
NEW03674,NTSR1,0.766811,Drug-target,0,MONOCTANOIN
NEW03674,PROKR2,0.766785,Drug-target,0,MONOCTANOIN
NEW03674,TAS2R39,0.766774,Drug-target,0,MONOCTANOIN
NEW03674,NPY5R,0.76673,Drug-target,0,MONOCTANOIN
NEW03674,VN1R5,0.766672,Drug-target,0,MONOCTANOIN
NEW03674,OPRM1,0.766574,Drug-target,0,MONOCTANOIN
NEW03674,SLC10A7,0.766007,Drug-target,0,MONOCTANOIN
NEW03674,SLC37A4,0.763359,Drug-target,0,MONOCTANOIN
NEW03674,IL2RB,0.76328,Drug-target,0,MONOCTANOIN
NEW03674,ECM2,0.757505,Drug-target,0,MONOCTANOIN
NEW03674,EXOC7,0.746053,Drug-target,0,MONOCTANOIN
NEW03674,MBD2,0.737604,Drug-target,0,MONOCTANOIN
NEW03674,SLC6A8,0.736524,Drug-target,0,MONOCTANOIN
NEW03674,CRHR1,0.732018,Drug-target,0,MONOCTANOIN
NEW03674,OR5AN1,0.73176,Drug-target,0,MONOCTANOIN
NEW03674,MFSD5,0.725999,Drug-target,0,MONOCTANOIN
NEW03674,TUSC3,0.721153,Drug-target,0,MONOCTANOIN
NEW03674,CDIPT,0.719475,Drug-target,0,MONOCTANOIN
NEW03674,YIF1A,0.716834,Drug-target,0,MONOCTANOIN
NEW03674,SLC6A17,0.716318,Drug-target,0,MONOCTANOIN
NEW03674,CCDC73,0.708855,Drug-target,0,MONOCTANOIN
NEW03674,GABRG1,0.70334,Drug-target,0,MONOCTANOIN
NEW03686,ABL1,0.907614,Drug-target,0,OSIMERTINIB
NEW03686,ERBB2,0.848755,Drug-target,0,OSIMERTINIB
NEW03686,EGFR,0.841913,Drug-target,0,OSIMERTINIB
NEW03686,ILK,0.839104,Drug-target,0,OSIMERTINIB
NEW03686,ERBB4,0.832427,Drug-target,0,OSIMERTINIB
NEW03686,NPR2,0.766158,Drug-target,0,OSIMERTINIB
NEW03686,NPR1,0.755428,Drug-target,0,OSIMERTINIB
NEW03686,KSR2,0.719569,Drug-target,0,OSIMERTINIB
NEW03687,PCDHGB3,0.781365,Drug-target,0,ETRASIMOD
NEW03690,PTH2,0.881095,Drug-target,0,FLUORODOPA F 18
NEW03690,LRRC47,0.881095,Drug-target,0,FLUORODOPA F 18
NEW03690,FARSB,0.881095,Drug-target,0,FLUORODOPA F 18
NEW03690,FARS2,0.881095,Drug-target,0,FLUORODOPA F 18
NEW03690,SUSD5,0.880152,Drug-target,0,FLUORODOPA F 18
NEW03690,HAPLN3,0.880152,Drug-target,0,FLUORODOPA F 18
NEW03690,TPH2,0.87802,Drug-target,0,FLUORODOPA F 18
NEW03690,TPH1,0.87802,Drug-target,0,FLUORODOPA F 18
NEW03690,TH,0.87802,Drug-target,0,FLUORODOPA F 18
NEW03690,PAH,0.87802,Drug-target,0,FLUORODOPA F 18
NEW03690,ABHD1,0.87233,Drug-target,0,FLUORODOPA F 18
NEW03690,PDYN,0.862433,Drug-target,0,FLUORODOPA F 18
NEW03690,WARS2,0.83946,Drug-target,0,FLUORODOPA F 18
NEW03690,KISS1R,0.810833,Drug-target,0,FLUORODOPA F 18
NEW03690,LARP1,0.795539,Drug-target,0,FLUORODOPA F 18
NEW03690,PRLHR,0.792417,Drug-target,0,FLUORODOPA F 18
NEW03690,APLNR,0.777181,Drug-target,0,FLUORODOPA F 18
NEW03690,BRS3,0.775688,Drug-target,0,FLUORODOPA F 18
NEW03690,GALR1,0.774088,Drug-target,0,FLUORODOPA F 18
NEW03690,PIK3R3,0.769109,Drug-target,0,FLUORODOPA F 18
NEW03690,PIK3R2,0.769109,Drug-target,0,FLUORODOPA F 18
NEW03690,PTGDR2,0.735022,Drug-target,0,FLUORODOPA F 18
NEW03690,TACR2,0.708714,Drug-target,0,FLUORODOPA F 18
NEW03690,GPR25,0.703704,Drug-target,0,FLUORODOPA F 18
NEW03690,ADRB2,0.702261,Drug-target,0,FLUORODOPA F 18
NEW03702,TMEM234,0.882341,Drug-target,0,DAPRODUSTAT
NEW03702,DEPDC1,0.880322,Drug-target,0,DAPRODUSTAT
NEW03702,ABCE1,0.877986,Drug-target,0,DAPRODUSTAT
NEW03702,PADI2,0.870605,Drug-target,0,DAPRODUSTAT
NEW03702,DDAH2,0.870605,Drug-target,0,DAPRODUSTAT
NEW03702,DDAH1,0.870605,Drug-target,0,DAPRODUSTAT
NEW03702,ACYP2,0.811304,Drug-target,0,DAPRODUSTAT
NEW03702,ACYP1,0.811304,Drug-target,0,DAPRODUSTAT
NEW03702,SLC35F5,0.778329,Drug-target,0,DAPRODUSTAT
NEW03702,EPHX2,0.768641,Drug-target,0,DAPRODUSTAT
NEW03702,CHRNA7,0.768497,Drug-target,0,DAPRODUSTAT
NEW03710,CCND3,0.829246,Drug-target,0,RIBOCICLIB
NEW03710,CCND2,0.80817,Drug-target,0,RIBOCICLIB
NEW03710,MTFMT,0.749655,Drug-target,0,RIBOCICLIB
NEW03710,AMT,0.749655,Drug-target,0,RIBOCICLIB
NEW03731,PRELID1,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,PITPNM2,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,PITPNM1,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,PITPNC1,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,PITPNB,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,PITPNA,0.885432,Drug-target,0,CLASCOTERONE
NEW03731,RHD,0.885423,Drug-target,0,CLASCOTERONE
NEW03731,OR10J1,0.885386,Drug-target,0,CLASCOTERONE
NEW03731,OR1I1,0.88535,Drug-target,0,CLASCOTERONE
NEW03731,EDNRB,0.885355,Drug-target,0,CLASCOTERONE
NEW03731,OR2T33,0.885323,Drug-target,0,CLASCOTERONE
NEW03731,CCR1,0.885323,Drug-target,0,CLASCOTERONE
NEW03731,SLC24A3,0.885319,Drug-target,0,CLASCOTERONE
NEW03731,CLCN2,0.885295,Drug-target,0,CLASCOTERONE
NEW03731,ABCC2,0.885289,Drug-target,0,CLASCOTERONE
NEW03731,GPR65,0.885288,Drug-target,0,CLASCOTERONE
NEW03731,ACKR2,0.885261,Drug-target,0,CLASCOTERONE
NEW03731,OR8G1,0.885255,Drug-target,0,CLASCOTERONE
NEW03731,OR2M5,0.885216,Drug-target,0,CLASCOTERONE
NEW03731,NDC1,0.88516,Drug-target,0,CLASCOTERONE
NEW03731,OR2W3,0.885131,Drug-target,0,CLASCOTERONE
NEW03731,OR7D4,0.885126,Drug-target,0,CLASCOTERONE
NEW03731,STAC,0.885125,Drug-target,0,CLASCOTERONE
NEW03731,GPR20,0.885088,Drug-target,0,CLASCOTERONE
NEW03731,GPR82,0.885075,Drug-target,0,CLASCOTERONE
NEW03731,GPR142,0.885068,Drug-target,0,CLASCOTERONE
NEW03731,OR6C4,0.885043,Drug-target,0,CLASCOTERONE
NEW03731,OR52I1,0.885035,Drug-target,0,CLASCOTERONE
NEW03731,CHCHD7,0.885031,Drug-target,0,CLASCOTERONE
NEW03731,MRGPRF,0.885013,Drug-target,0,CLASCOTERONE
NEW03731,PTAFR,0.885006,Drug-target,0,CLASCOTERONE
NEW03731,CCR9,0.884958,Drug-target,0,CLASCOTERONE
NEW03731,LPAR4,0.884946,Drug-target,0,CLASCOTERONE
NEW03731,SLC52A3,0.884905,Drug-target,0,CLASCOTERONE
NEW03731,STX5,0.884881,Drug-target,0,CLASCOTERONE
NEW03731,OR4D9,0.884862,Drug-target,0,CLASCOTERONE
NEW03731,APLNR,0.884861,Drug-target,0,CLASCOTERONE
NEW03731,STAC3,0.884858,Drug-target,0,CLASCOTERONE
NEW03731,ACKR3,0.884851,Drug-target,0,CLASCOTERONE
NEW03731,OR1A1,0.884848,Drug-target,0,CLASCOTERONE
NEW03731,OR2T12,0.884826,Drug-target,0,CLASCOTERONE
NEW03731,COX11,0.884825,Drug-target,0,CLASCOTERONE
NEW03731,OR10K1,0.884821,Drug-target,0,CLASCOTERONE
NEW03731,OR10AD1,0.884817,Drug-target,0,CLASCOTERONE
NEW03731,P2RY2,0.88479,Drug-target,0,CLASCOTERONE
NEW03731,GPR87,0.884794,Drug-target,0,CLASCOTERONE
NEW03731,CDC45,0.884772,Drug-target,0,CLASCOTERONE
NEW03731,PROKR1,0.884429,Drug-target,0,CLASCOTERONE
NEW03731,GPR183,0.884427,Drug-target,0,CLASCOTERONE
NEW03731,ANO6,0.884389,Drug-target,0,CLASCOTERONE
NEW03731,FFAR2,0.884378,Drug-target,0,CLASCOTERONE
NEW03731,ACKR4,0.884098,Drug-target,0,CLASCOTERONE
NEW03731,OR51E2,0.883542,Drug-target,0,CLASCOTERONE
NEW03731,GPRC5B,0.883427,Drug-target,0,CLASCOTERONE
NEW03731,CMKLR1,0.883217,Drug-target,0,CLASCOTERONE
NEW03731,APH1B,0.883025,Drug-target,0,CLASCOTERONE
NEW03731,DPY19L2,0.882743,Drug-target,0,CLASCOTERONE
NEW03731,OR2H2,0.882623,Drug-target,0,CLASCOTERONE
NEW03731,F2RL1,0.88252,Drug-target,0,CLASCOTERONE
NEW03731,OR2A7,0.882423,Drug-target,0,CLASCOTERONE
NEW03731,OR8B12,0.882366,Drug-target,0,CLASCOTERONE
NEW03731,PTGER3,0.882023,Drug-target,0,CLASCOTERONE
NEW03731,OR6C6,0.881958,Drug-target,0,CLASCOTERONE
NEW03731,P2RY13,0.881899,Drug-target,0,CLASCOTERONE
NEW03731,GPR25,0.881897,Drug-target,0,CLASCOTERONE
NEW03731,COX7A2L,0.881761,Drug-target,0,CLASCOTERONE
NEW03731,COX7A2,0.881761,Drug-target,0,CLASCOTERONE
NEW03731,COX7A1,0.881761,Drug-target,0,CLASCOTERONE
NEW03731,EDNRA,0.881525,Drug-target,0,CLASCOTERONE
NEW03731,P2RY10,0.881412,Drug-target,0,CLASCOTERONE
NEW03731,CCR6,0.881249,Drug-target,0,CLASCOTERONE
NEW03731,CRHR1,0.88093,Drug-target,0,CLASCOTERONE
NEW03731,OR8B8,0.880902,Drug-target,0,CLASCOTERONE
NEW03731,SLC16A14,0.880714,Drug-target,0,CLASCOTERONE
NEW03731,OR4D1,0.880714,Drug-target,0,CLASCOTERONE
NEW03731,PROKR2,0.880371,Drug-target,0,CLASCOTERONE
NEW03731,CXCR3,0.880232,Drug-target,0,CLASCOTERONE
NEW03731,LTB4R,0.879948,Drug-target,0,CLASCOTERONE
NEW03731,DGKZ,0.879842,Drug-target,0,CLASCOTERONE
NEW03731,CXCR2,0.879706,Drug-target,0,CLASCOTERONE
NEW03731,SPPL2A,0.879342,Drug-target,0,CLASCOTERONE
NEW03731,BRS3,0.87926,Drug-target,0,CLASCOTERONE
NEW03731,OR2A5,0.879267,Drug-target,0,CLASCOTERONE
NEW03731,P2RY11,0.879012,Drug-target,0,CLASCOTERONE
NEW03731,P2RY6,0.87878,Drug-target,0,CLASCOTERONE
NEW03731,CXCR1,0.878788,Drug-target,0,CLASCOTERONE
NEW03731,AR,0.878407,Drug-target,0,CLASCOTERONE
NEW03731,CLCNKA,0.877397,Drug-target,0,CLASCOTERONE
NEW03731,FFAR4,0.877307,Drug-target,0,CLASCOTERONE
NEW03731,SLC8A3,0.877092,Drug-target,0,CLASCOTERONE
NEW03731,SLC8A2,0.877092,Drug-target,0,CLASCOTERONE
NEW03731,SLC8A1,0.877092,Drug-target,0,CLASCOTERONE
NEW03731,GRPR,0.876753,Drug-target,0,CLASCOTERONE
NEW03731,SLC9A5,0.876727,Drug-target,0,CLASCOTERONE
NEW03731,OR51M1,0.876544,Drug-target,0,CLASCOTERONE
NEW03731,GPR83,0.87653,Drug-target,0,CLASCOTERONE
NEW03731,OR2A1,0.876432,Drug-target,0,CLASCOTERONE
NEW03731,NPFFR1,0.876429,Drug-target,0,CLASCOTERONE
NEW03731,OR4P4,0.876403,Drug-target,0,CLASCOTERONE
NEW03731,CERS1,0.876391,Drug-target,0,CLASCOTERONE
NEW03731,OPRK1,0.876381,Drug-target,0,CLASCOTERONE
NEW03731,OR13C4,0.876193,Drug-target,0,CLASCOTERONE
NEW03731,NPBWR2,0.876076,Drug-target,0,CLASCOTERONE
NEW03731,RNF139,0.876065,Drug-target,0,CLASCOTERONE
NEW03731,OPRL1,0.875941,Drug-target,0,CLASCOTERONE
NEW03731,OR2AE1,0.875588,Drug-target,0,CLASCOTERONE
NEW03731,ELOVL7,0.875322,Drug-target,0,CLASCOTERONE
NEW03731,ELOVL4,0.875322,Drug-target,0,CLASCOTERONE
NEW03731,ELOVL3,0.875322,Drug-target,0,CLASCOTERONE
NEW03731,ELOVL1,0.875322,Drug-target,0,CLASCOTERONE
NEW03731,FPR2,0.875178,Drug-target,0,CLASCOTERONE
NEW03731,APOE,0.875138,Drug-target,0,CLASCOTERONE
NEW03731,C5AR1,0.87507,Drug-target,0,CLASCOTERONE
NEW03731,GHSR,0.875042,Drug-target,0,CLASCOTERONE
NEW03731,OR1M1,0.874964,Drug-target,0,CLASCOTERONE
NEW03731,GPR182,0.874905,Drug-target,0,CLASCOTERONE
NEW03731,RASGRP2,0.874903,Drug-target,0,CLASCOTERONE
NEW03731,NPSR1,0.874796,Drug-target,0,CLASCOTERONE
NEW03731,BDKRB2,0.8745,Drug-target,0,CLASCOTERONE
NEW03731,P2RY4,0.874401,Drug-target,0,CLASCOTERONE
NEW03731,LPAR5,0.874161,Drug-target,0,CLASCOTERONE
NEW03731,GNRHR,0.874099,Drug-target,0,CLASCOTERONE
NEW03731,CXCR6,0.874077,Drug-target,0,CLASCOTERONE
NEW03731,OR2K2,0.874057,Drug-target,0,CLASCOTERONE
NEW03731,ABCC6,0.873919,Drug-target,0,CLASCOTERONE
NEW03731,P2RY1,0.873596,Drug-target,0,CLASCOTERONE
NEW03731,MRGPRX3,0.873042,Drug-target,0,CLASCOTERONE
NEW03731,PRPH2,0.872766,Drug-target,0,CLASCOTERONE
NEW03731,MCHR2,0.872477,Drug-target,0,CLASCOTERONE
NEW03731,OR10H1,0.87203,Drug-target,0,CLASCOTERONE
NEW03731,CYSLTR1,0.871957,Drug-target,0,CLASCOTERONE
NEW03731,LPAR6,0.871882,Drug-target,0,CLASCOTERONE
NEW03731,PPP2R1B,0.87181,Drug-target,0,CLASCOTERONE
NEW03731,PPP2R1A,0.87181,Drug-target,0,CLASCOTERONE
NEW03731,NOP14,0.87181,Drug-target,0,CLASCOTERONE
NEW03731,BTAF1,0.87181,Drug-target,0,CLASCOTERONE
NEW03731,OR10H5,0.871648,Drug-target,0,CLASCOTERONE
NEW03731,OR14J1,0.870715,Drug-target,0,CLASCOTERONE
NEW03731,GPR17,0.870425,Drug-target,0,CLASCOTERONE
NEW03731,OXTR,0.869954,Drug-target,0,CLASCOTERONE
NEW03731,CYSLTR2,0.869794,Drug-target,0,CLASCOTERONE
NEW03731,GPR15,0.86925,Drug-target,0,CLASCOTERONE
NEW03731,TSPAN13,0.869084,Drug-target,0,CLASCOTERONE
NEW03731,OR8A1,0.869084,Drug-target,0,CLASCOTERONE
NEW03731,UTS2R,0.868342,Drug-target,0,CLASCOTERONE
NEW03731,F2RL2,0.868322,Drug-target,0,CLASCOTERONE
NEW03731,NPBWR1,0.866714,Drug-target,0,CLASCOTERONE
NEW03731,HCAR1,0.866037,Drug-target,0,CLASCOTERONE
NEW03731,OR3A3,0.865807,Drug-target,0,CLASCOTERONE
NEW03731,CCR4,0.865564,Drug-target,0,CLASCOTERONE
NEW03731,HCAR3,0.86495,Drug-target,0,CLASCOTERONE
NEW03731,SLC2A5,0.863702,Drug-target,0,CLASCOTERONE
NEW03731,F2RL3,0.86352,Drug-target,0,CLASCOTERONE
NEW03731,GPR55,0.862826,Drug-target,0,CLASCOTERONE
NEW03731,RHCE,0.862808,Drug-target,0,CLASCOTERONE
