pathway_id,pathway_name,mean_E_drug,mean_E_comp,frac_tilt_edrug,frac_tilt_ecomp,n_drugs_addictive,n_drugs_nonaddictive,n_add_p,n_non_p,n_add_drugs,n_non_drugs,p_value_drug,p_value_comp,FDR_drug,FDR_comp
REACT:R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,0.8705882352941177,0.8705882352941177,0.9352941176470588,0.9352941176470588,68,102,1,1,68,102,0.005301170277872254,0.005301170277872254,0.007140774822001921,0.006200831828789349
REACT:R-HSA-380972,Energy dependent regulation of mTOR by LKB1-AMPK,0.7129186602870813,0.3880914407230197,0.8564593301435407,0.8564593301435407,79,130,2,9,79,130,4.210638971042801e-06,9.40544656637148e-05,8.712102856001472e-06,0.00015106978334481627
REACT:R-HSA-381119,Unfolded Protein Response (UPR),0.6534351145038167,0.2566793893129771,0.8206106870229007,0.8206106870229007,97,165,4,4,97,165,4.167716797655602e-09,8.373780555855642e-06,1.256698850584118e-08,1.564159009490016e-05
REACT:R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,0.35913978494623655,0.21642228739002933,0.667741935483871,0.7129032258064516,99,211,3,11,99,211,9.694712913047642e-17,5.043856940510404e-13,7.5052328057189035e-16,2.8168001067773488e-12
REACT:R-HSA-381753,Olfactory Signaling Pathway,0.9228301458886432,0.12628915202444613,0.9692513368983957,0.8489304812834224,283,465,84,2,283,465,5.895046382241648e-12,1.672615787283547e-15,2.507214171212652e-11,1.3799080245089262e-14
REACT:R-HSA-381771,"""Synthesis  secretion  and inactivation of Glucagon-like Peptide-1 (GLP-1)""",0.9464931308749096,0.3521330441070137,0.9718004338394793,0.9696312364425163,197,264,3,1,197,264,0.006054304605400522,0.012645761548024366,0.008107708208204003,0.014095429197337292
REACT:R-HSA-382551,Transmembrane transport of small molecules,0.5898882470042944,0.0738084926089822,0.7821052631578947,0.78,326,624,86,65,326,624,3.326126470569401e-47,1.2800024378538285e-32,3.273858768889025e-45,4.646408849409397e-31
REACT:R-HSA-382556,ABC-family proteins mediated transport,0.3853046594982079,0.13942652329749103,0.6612903225806451,0.7043010752688172,75,111,3,5,75,111,2.4914542486019976e-10,1.4492920196231898e-10,8.604571314720683e-10,5.596734075778914e-10
REACT:R-HSA-383280,Nuclear Receptor transcription pathway,0.5231482983897382,0.14731896075179657,0.7114427860696517,0.8009950248756219,112,290,12,18,112,290,1.1880104351936084e-12,9.798946342316522e-16,5.512048416487516e-12,8.272133772699761e-15
REACT:R-HSA-3858494,Beta-catenin independent WNT signaling,0.7416151426401997,0.17851176917236142,0.8678815489749431,0.8656036446469249,153,286,15,10,153,286,5.112476815711089e-09,5.0804298292076275e-06,1.5248902710064677e-08,9.792191299127623e-06
REACT:R-HSA-388396,GPCR downstream signaling,0.6442047717943771,0.1570020751468056,0.8384976525821596,0.7934272300469484,329,736,232,55,329,736,7.210660657098476e-57,4.865000491414901e-34,1.0208233980880733e-54,2.2504430223538366e-32
REACT:R-HSA-388841,Costimulation by the CD28 family,0.733640053114889,0.23566739606126916,0.8949671772428884,0.8949671772428884,152,305,10,10,152,305,1.3511674235781707e-10,5.209058623830414e-08,4.861380443056708e-10,1.3570968519979237e-07
REACT:R-HSA-389356,CD28 co-stimulation,0.6331521739130435,0.7919685990338164,0.8641304347826086,0.8695652173913043,65,119,2,9,65,119,6.698375268801942e-09,2.3678720113521943e-09,1.9680940555243233e-08,7.3885748434456724e-09
REACT:R-HSA-389357,CD28 dependent PI3K/Akt signaling,0.6694444444444444,0.8097222222222222,0.8833333333333333,0.8888888888888888,64,116,2,8,64,116,3.2303982968818838e-09,1.2697328281789514e-09,9.826686209940918e-09,4.19011833299054e-09
REACT:R-HSA-389513,CTLA4 inhibitory signaling,0.8351416515973478,0.47066505927265423,0.919831223628692,0.919831223628692,79,158,7,6,79,158,0.002038421863881587,0.006342538188144903,0.0028868913961241794,0.007316762803908686
REACT:R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,0.6533333333333333,0.6533333333333333,0.8266666666666667,0.8266666666666667,26,49,1,1,26,49,0.026138063454929056,0.026138063454929056,0.03310501051552595,0.027933612465571876
REACT:R-HSA-389958,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.6533333333333333,0.6533333333333333,0.8266666666666667,0.8266666666666667,26,49,1,1,26,49,0.026138063454929056,0.026138063454929056,0.03310501051552595,0.027933612465571876
REACT:R-HSA-390466,Chaperonin-mediated protein folding,0.8557240881184544,0.31396713615023475,0.926056338028169,0.9190140845070423,111,173,12,3,111,173,7.114036950748406e-05,0.03500152060929087,0.0001271484165775785,0.03733266987611925
REACT:R-HSA-3906995,Diseases associated with O-glycosylation of proteins,0.6590909090909091,0.6590909090909091,0.8068181818181818,0.8068181818181818,31,57,1,1,31,57,0.0057724267805344,0.0057724267805344,0.0077528305103083854,0.006715996542737138
REACT:R-HSA-391251,Protein folding,0.7865275966970882,0.3028248587570621,0.8915254237288136,0.8847457627118644,111,184,12,4,111,184,1.6915178559049125e-06,0.004525006111102291,3.7235009671517085e-06,0.005350414391954827
REACT:R-HSA-392451,G beta:gamma signalling through PI3Kgamma,0.6688880786474369,0.2802139037433155,0.8582887700534759,0.8582887700534759,134,240,10,10,134,240,5.399308194906972e-15,5.194424039177e-06,3.5095503266895315e-14,9.891144175117068e-06
REACT:R-HSA-392499,Metabolism of proteins,0.1871291951752615,0.07021670750367016,0.5663627152988855,0.6514690982776089,259,728,64,98,259,728,4.446219130494414e-60,1.0721338725973436e-42,1.2253779923642604e-57,1.6679339817978674e-40
REACT:R-HSA-392518,Signal amplification,0.8545790446027975,0.2800475059382423,0.9263657957244655,0.9263657957244655,188,233,10,2,188,233,1.3056171018831068e-07,0.002226167781638141,3.2652275252176427e-07,0.0027611579888427514
REACT:R-HSA-3928662,EPHB-mediated forward signaling,0.5821759259259259,0.23244598765432098,0.7870370370370371,0.7870370370370371,81,135,6,8,81,135,1.3803345954824407e-06,0.0037725333001816497,3.0778334507682902e-06,0.004524547096803763
REACT:R-HSA-3928664,Ephrin signaling,0.22058823529411764,0.45588235294117646,0.6029411764705882,0.6176470588235294,27,41,1,5,27,41,8.413222203365314e-08,1.9489660109284297e-07,2.1549108171444985e-07,4.685262662033245e-07
REACT:R-HSA-3928665,EPH-ephrin mediated repulsion of cells,0.5433823529411765,0.3284313725490196,0.7683823529411765,0.7757352941176471,98,174,3,15,98,174,6.692081109904086e-10,1.0836668766397036e-06,2.2061453993894332e-09,2.3368578785359155e-06
REACT:R-HSA-397014,Muscle contraction,0.36352584336901217,0.07331863535121236,0.6749271137026239,0.6967930029154519,200,486,23,28,200,486,5.12595929543047e-24,2.4206013338332677e-26,8.510327601329142e-23,4.79279064098987e-25
REACT:R-HSA-397795,G-protein beta:gamma signalling,0.6688880786474369,0.2802139037433155,0.8582887700534759,0.8582887700534759,134,240,10,10,134,240,5.399308194906972e-15,5.194424039177e-06,3.5095503266895315e-14,9.891144175117068e-06
REACT:R-HSA-400206,Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),0.509903381642512,0.16384863123993557,0.7463768115942029,0.7801932367149759,134,280,6,14,134,280,1.7412603608394576e-17,2.6417860398677794e-12,1.4811461587881312e-16,1.3699547606742912e-11
REACT:R-HSA-400253,Circadian Clock,0.7552737520128825,0.1738123993558776,0.8599033816425121,0.8599033816425121,150,264,8,6,150,264,3.6209918985655435e-10,1.9753442054376183e-12,1.2199821115460438e-09,1.0442474950104692e-11
REACT:R-HSA-400508,"""Incretin synthesis  secretion  and inactivation""",0.9464931308749096,0.3521330441070137,0.9718004338394793,0.9696312364425163,197,264,3,1,197,264,0.006054304605400522,0.012645761548024366,0.008107708208204003,0.014095429197337292
REACT:R-HSA-400685,Sema4D in semaphorin signaling,0.00980392156862745,0.29178338001867415,0.5,0.5098039215686274,30,72,3,7,30,72,1.1038815627373208e-10,7.295174906566825e-11,4.024203157280498e-10,2.95332545474025e-10
REACT:R-HSA-4085001,Sialic acid metabolism,-0.2358490566037736,0.22641509433962267,0.22641509433962265,0.5283018867924528,11,42,1,3,11,42,0.00013739192219266004,0.00016021251708509899,0.0002328733933351606,0.00024712667295421077
REACT:R-HSA-4086398,Ca2+ pathway,0.7981981981981981,0.22673596673596674,0.8945945945945946,0.8945945945945946,136,234,13,5,136,234,3.0305554286909925e-06,0.0032946198945621803,6.424777508824904e-06,0.00399536866946349
REACT:R-HSA-4086400,PCP/CE pathway,0.6909090909090909,0.1793388429752066,0.8388429752066116,0.8388429752066116,88,154,5,5,88,154,8.749758619398758e-07,9.316719989667866e-05,1.992920227691155e-06,0.00014986570264029995
REACT:R-HSA-416476,G alpha (q) signalling events,0.7104070190461449,0.21290502016409402,0.8664302600472813,0.8203309692671394,279,567,75,17,279,567,2.89559708102331e-32,4.1052860321429406e-30,9.975331944125302e-31,1.1463221766676057e-28
REACT:R-HSA-416482,G alpha (12/13) signalling events,0.7897761069340017,0.20070175438596494,0.9136842105263158,0.8568421052631578,187,288,12,6,187,288,8.270818590419133e-14,0.00010510633731762553,4.487081896691955e-13,0.00016783108700717624
REACT:R-HSA-416572,Sema4D induced cell migration and growth-cone collapse,0.17045454545454544,0.33106060606060606,0.5795454545454546,0.5909090909090909,30,58,3,5,30,58,1.3016035688651946e-08,3.164196570855491e-09,3.6679135335301394e-08,9.761501602440876e-09
REACT:R-HSA-418346,Platelet homeostasis,0.5763971580535048,0.23123561165356832,0.7941176470588235,0.7941176470588235,132,310,19,12,132,310,2.531990055944296e-13,2.7093059112173813e-12,1.2922527026263849e-12,1.3917142157149663e-11
REACT:R-HSA-418360,Platelet calcium homeostasis,0.7723756906077349,0.5317679558011049,0.8895027624309392,0.8729281767955801,63,118,4,1,63,118,0.00018864504848766148,1.0783749721044795e-05,0.0003154767922524242,1.9836999064557064e-05
REACT:R-HSA-418555,G alpha (s) signalling events,0.754395269760476,0.18176557239057237,0.90625,0.8465909090909091,251,453,27,13,251,453,4.364426829317746e-22,8.737192074050098e-31,5.7828655488460135e-21,2.6430006024001544e-29
REACT:R-HSA-418594,G alpha (i) signalling events,0.9394696879666876,0.2649126684970605,0.96684350132626,0.9482758620689655,270,484,76,9,270,484,1.9868115275148565e-07,1.1117314366804342e-18,4.862924129512383e-07,1.3304126753241681e-17
REACT:R-HSA-418597,G alpha (z) signalling events,0.33252348558471007,0.2214663643235072,0.6666666666666666,0.6632653061224489,91,203,9,3,91,203,1.278334668561339e-10,9.882292091422599e-08,4.611374799155825e-10,2.485407872415522e-07
REACT:R-HSA-418885,DCC mediated attractive signaling,0.39814814814814814,0.5771604938271605,0.6944444444444444,0.7037037037037037,31,77,1,3,31,77,1.4194538450381436e-05,1.7709014322035626e-05,2.80230286312688e-05,3.161494524048655e-05
REACT:R-HSA-418886,Netrin mediated repulsion signals,0.6344086021505376,0.6827956989247311,0.8172043010752689,0.8172043010752689,31,62,1,2,31,62,0.001366504104079509,0.0014452877880198867,0.0019884294143839108,0.0018714844246773563
REACT:R-HSA-418890,Role of second messengers in netrin-1 signaling,0.358974358974359,0.13504273504273503,0.6717948717948717,0.6717948717948717,63,132,3,3,63,132,1.2585830272254098e-10,5.013892247027403e-09,4.552040450174842e-10,1.5000353453331986e-08
REACT:R-HSA-418990,Adherens junctions interactions,0.6266666666666666,0.7666666666666667,0.78,0.88,39,61,1,3,39,61,2.8117741638504358e-05,2.831479232014545e-05,5.3077052024464394e-05,4.925688312562044e-05
REACT:R-HSA-419037,NCAM1 interactions,0.1306122448979592,0.46938775510204084,0.5102040816326531,0.5918367346938775,15,34,1,5,15,34,0.0004495435141504996,0.00040785003224887693,0.0007071586329901694,0.0005874982607394537
REACT:R-HSA-419812,Calcitonin-like ligand receptors,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.5384615384615384,10,29,1,1,10,29,0.0011754215545175895,0.0011754215545175895,0.001723117980984296,0.0015477210930260877
REACT:R-HSA-420029,Tight junction interactions,0.9143911439114392,0.1731242312423124,0.948339483394834,0.948339483394834,120,151,8,3,120,151,0.0006367017798989764,1.3835364699703267e-05,0.0009684051354313349,2.523737379895621e-05
REACT:R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),0.8608205128205128,0.2164102564102564,0.916923076923077,0.8953846153846153,159,166,4,3,159,166,1.0758034939462656e-07,1.0628493800636967e-05,2.70521389536123e-07,1.9584483500666087e-05
REACT:R-HSA-420597,Nectin/Necl  trans heterodimerization,0.8651685393258427,0.8651685393258427,0.8764044943820225,0.8764044943820225,39,50,1,1,39,50,0.0019235813404484086,0.0019235813404484086,0.0027525390312958535,0.0024189146417417057
REACT:R-HSA-421270,Cell-cell junction organization,0.8618191721132896,0.16539578794480753,0.9150326797385621,0.9150326797385621,130,176,9,6,130,176,4.946789214521923e-06,2.8564697895920956e-06,1.0143862407159538e-05,5.6868292520398395e-06
REACT:R-HSA-421837,Clathrin derived vesicle budding,0.268241469816273,0.3110236220472441,0.6062992125984252,0.6614173228346457,38,89,2,6,38,89,2.7919972567339977e-08,2.3875447457311468e-08,7.543867097606763e-08,6.54920964257234e-08
REACT:R-HSA-422356,Regulation of insulin secretion,0.7110806339254615,0.23251915708812262,0.8419540229885057,0.8419540229885057,135,213,12,8,135,213,7.969073504530483e-11,0.0009612661124294794,2.920580662032714e-10,0.001278167028615022
REACT:R-HSA-422475,Axon guidance,0.3469586329710403,0.07199978670566906,0.6841491841491841,0.7354312354312355,256,602,34,90,256,602,6.4558240301848956e-46,1.1226986770656483e-26,5.560078445996741e-44,2.3972918810284135e-25
REACT:R-HSA-425366,"""Transport of glucose and other sugars  bile salts and organic acids  metal ions and amine compounds""",0.7334101639409366,0.28605151275459756,0.8560411311053985,0.8431876606683805,143,246,26,16,143,246,4.2552575930211577e-16,1.8789424029237617e-11,3.0861815595700816e-15,8.525701153266568e-11
REACT:R-HSA-425393,Transport of inorganic cations/anions and amino acids/oligopeptides,0.6829805596481017,0.26088169642857145,0.8147321428571429,0.8415178571428571,169,279,12,16,169,279,1.6530878556711737e-16,2.409893270106321e-11,1.2516236621510315e-15,1.0711729678146056e-10
REACT:R-HSA-425397,"""Transport of vitamins  nucleosides  and related molecules""",0.7011784511784512,0.16098484848484848,0.8535353535353535,0.8484848484848485,75,123,8,4,75,123,1.013815309138167e-06,3.3709468941307144e-06,2.3015444744520497e-06,6.638266126054879e-06
REACT:R-HSA-425407,SLC-mediated transmembrane transport,0.7281351199512917,0.13496666211101854,0.8460388639760837,0.8445440956651719,218,451,47,37,218,451,2.308824679173844e-22,2.9784224189003757e-21,3.150059809803522e-21,4.26776580813488e-20
REACT:R-HSA-425410,Metal ion SLC transporters,0.4444444444444444,0.19444444444444445,0.7222222222222222,0.7222222222222222,23,49,4,2,23,49,0.00035368954738321663,0.00014359315070884508,0.00056541090057317,0.00022370950088974575
REACT:R-HSA-425561,Sodium/Calcium exchangers,0.7059880239520958,0.7325349301397205,0.8622754491017964,0.8622754491017964,64,103,3,3,64,103,3.837291950358729e-07,2.304013798136405e-06,9.196153578424919e-07,4.7610455904564426e-06
REACT:R-HSA-426117,Cation-coupled Chloride cotransporters,0.5025641025641026,0.6256410256410256,0.6923076923076923,0.8153846153846154,31,34,1,3,31,34,1.2726647664546856e-05,1.3325113872976871e-05,2.5269914238826464e-05,2.434739766387888e-05
REACT:R-HSA-427413,NoRC negatively regulates rRNA expression,0.5833333333333334,0.5833333333333334,0.7833333333333333,0.7833333333333333,17,43,1,1,17,43,0.011630060470621633,0.011630060470621633,0.015133355362149775,0.013003219561095439
REACT:R-HSA-427601,Multifunctional anion exchangers,0.07598039215686275,0.4019607843137255,0.47058823529411764,0.6029411764705882,19,49,1,3,19,49,2.478809689392965e-05,2.7963702504092953e-05,4.7441663221993135e-05,4.8723955243131565e-05
REACT:R-HSA-428157,Sphingolipid metabolism,0.3892857142857143,0.19714285714285715,0.6357142857142857,0.6357142857142857,47,93,5,5,47,93,3.246262099502483e-07,9.593635083032138e-09,7.861773590710758e-07,2.7934408035887696e-08
REACT:R-HSA-432142,Platelet sensitization by LDL,0.7721994535519126,0.4373536299765808,0.8934426229508197,0.8729508196721312,78,166,7,2,78,166,3.419842384681286e-05,0.00033382077060327794,6.385559357846628e-05,0.0004886660048257375
REACT:R-HSA-432722,Golgi Associated Vesicle Biogenesis,0.268241469816273,0.3110236220472441,0.6062992125984252,0.6614173228346457,38,89,2,6,38,89,2.7919972567339977e-08,2.3875447457311468e-08,7.543867097606763e-08,6.54920964257234e-08
REACT:R-HSA-433692,Proton-coupled monocarboxylate transport,0.4358974358974359,0.4358974358974359,0.5384615384615384,0.5384615384615384,12,27,1,1,12,27,0.002158612797411609,0.002158612797411609,0.003039226627738202,0.0026834809776041576
REACT:R-HSA-435354,Zinc transporters,0.4444444444444444,0.19444444444444445,0.7222222222222222,0.7222222222222222,23,49,4,2,23,49,0.00035368954738321663,0.00014359315070884508,0.00056541090057317,0.00022370950088974575
REACT:R-HSA-435368,Zinc efflux and compartmentalization by the SLC30 family,0.2,0.21,0.6,0.6,12,38,2,2,12,38,0.001381743896075571,3.4112162015954256e-05,0.002008484270877781,5.868585218858481e-05
REACT:R-HSA-438064,Post NMDA receptor activation events,0.5981308411214953,0.1985981308411215,0.794392523364486,0.8037383177570093,56,51,4,8,56,51,5.815053178313361e-07,4.173474915629932e-05,1.344487127469096e-06,7.002949434701073e-05
REACT:R-HSA-4420097,VEGFA-VEGFR2 Pathway,0.3973119446519195,0.11991787221217601,0.6756329113924051,0.7863924050632911,192,440,15,56,192,440,7.018556894568952e-30,4.2267170252481606e-15,1.8248247925879275e-28,3.3114351370469405e-14
REACT:R-HSA-442717,CREB phosphorylation through the activation of CaMKK,0.6078431372549019,0.6078431372549019,0.803921568627451,0.803921568627451,30,21,1,1,30,21,3.182388284169661e-05,3.182388284169661e-05,5.958330238567653e-05,5.509731067505184e-05
REACT:R-HSA-442720,CREB phosphorylation through the activation of Adenylate Cyclase,0.6078431372549019,0.6078431372549019,0.803921568627451,0.803921568627451,30,21,1,2,30,21,3.182388284169661e-05,3.182388284169661e-05,5.958330238567653e-05,5.509731067505184e-05
