source,target,weight,interaction,addiction_status,compound_name
RIPK2,XIAP,0.999,PPI,,
RIPK2,ARHGEF2,0.948,PPI,,
RIPK2,MAPK8,0.932,PPI,,
RIPK2,MAPK9,0.928,PPI,,
RIPK2,MAP3K7,0.882,PPI,,
RIPK2,MAPK14,0.802,PPI,,
RIPK2,TLR4,0.756,PPI,,
RIPK2,MYD88,0.712,PPI,,
RIPK2,RIPK1,0.711,PPI,,
NTRK2,BDNF,0.999,PPI,,
NTRK2,NGF,0.999,PPI,,
NTRK2,NTF4,0.999,PPI,,
NTRK2,NTF3,0.999,PPI,,
NTRK2,NTRK1,0.989,PPI,,
NTRK2,IRS1,0.974,PPI,,
NTRK2,NTRK3,0.969,PPI,,
NTRK2,SH2B1,0.966,PPI,,
NTRK2,ABL1,0.91,PPI,,
NTRK2,SH2B3,0.905,PPI,,
NTRK2,FYN,0.884,PPI,,
NTRK2,ADCYAP1R1,0.774,PPI,,
NTRK2,CREB1,0.771,PPI,,
NTRK2,PIK3R1,0.741,PPI,,
NTRK2,ERBB4,0.737,PPI,,
NTRK2,NTSR2,0.722,PPI,,
NTRK2,NTSR1,0.714,PPI,,
NTRK2,VEGFC,0.712,PPI,,
NTRK2,SLC12A5,0.711,PPI,,
NTRK3,NTF3,0.999,PPI,,
NTRK3,BDNF,0.999,PPI,,
NTRK3,NTF4,0.999,PPI,,
NTRK3,NGF,0.998,PPI,,
NTRK3,ABL1,0.915,PPI,,
NTRK3,NTRK1,0.8,PPI,,
IRAK1,MYD88,0.999,PPI,,
IRAK1,IRAK4,0.999,PPI,,
IRAK1,TLR4,0.998,PPI,,
IRAK1,BTK,0.915,PPI,,
IRAK1,PPP2R2B,0.909,PPI,,
IRAK1,PPP2R2D,0.9,PPI,,
IRAK1,PPP2R2C,0.9,PPI,,
IRAK2,MYD88,0.999,PPI,,
IRAK2,IRAK4,0.999,PPI,,
IRAK2,IRAK1,0.999,PPI,,
IRAK2,IRAK3,0.985,PPI,,
IRAK2,TLR4,0.935,PPI,,
IRAK2,LY96,0.702,PPI,,
PIK3R1,AKT1,0.995,PPI,,
PIK3R1,IGF1R,0.994,PPI,,
PIK3R1,AKT3,0.977,PPI,,
PIK3R1,LYN,0.964,PPI,,
PIK3R1,NTRK1,0.962,PPI,,
PIK3R1,BTK,0.947,PPI,,
PIK3R1,JAK1,0.939,PPI,,
PIK3R1,JAK3,0.932,PPI,,
PIK3R1,TGFBR1,0.806,PPI,,
PIK3R1,TYK2,0.716,PPI,,
IRAK3,IRAK1,0.997,PPI,,
IRAK3,IRAK4,0.973,PPI,,
IRAK3,MYD88,0.969,PPI,,
IRAK3,TLR4,0.822,PPI,,
PIK3R2,PIK3R1,0.999,PPI,,
PIK3R2,EGFR,0.993,PPI,,
PIK3R2,IRS1,0.99,PPI,,
PIK3R2,ERBB2,0.985,PPI,,
PIK3R2,ERBB4,0.977,PPI,,
PIK3R2,PDGFRB,0.971,PPI,,
PIK3R2,AKT1,0.971,PPI,,
PIK3R2,KIT,0.968,PPI,,
PIK3R2,AKT3,0.967,PPI,,
PIK3R2,IGF1R,0.964,PPI,,
PIK3R2,AKT2,0.963,PPI,,
PIK3R2,FYN,0.955,PPI,,
PIK3R2,PIK3C2B,0.952,PPI,,
PIK3R2,FGFR1,0.948,PPI,,
PIK3R2,PDPK1,0.945,PPI,,
PIK3R2,PIK3C2A,0.939,PPI,,
PIK3R2,PDGFRA,0.938,PPI,,
PIK3R2,PTK2,0.934,PPI,,
PIK3R2,ILK,0.933,PPI,,
PIK3R2,KDR,0.931,PPI,,
PIK3R2,LYN,0.93,PPI,,
PIK3R2,ALK,0.927,PPI,,
PIK3R2,BTK,0.925,PPI,,
PIK3R2,PIP5K1A,0.925,PPI,,
PIK3R2,JAK3,0.925,PPI,,
PIK3R2,PIP4K2C,0.924,PPI,,
PIK3R2,JAK2,0.923,PPI,,
PIK3R2,JAK1,0.921,PPI,,
PIK3R2,PRKCD,0.916,PPI,,
PIK3R2,VAV2,0.913,PPI,,
PIK3R2,PIP5K1B,0.913,PPI,,
PIK3R2,FGFR3,0.844,PPI,,
PIK3R2,FGFR2,0.819,PPI,,
PIK3R2,INSR,0.811,PPI,,
PIK3R2,TGFBR2,0.789,PPI,,
PIK3R2,RET,0.782,PPI,,
PIK3R2,MET,0.768,PPI,,
PIK3R2,HCK,0.751,PPI,,
PIK3R2,INSRR,0.741,PPI,,
PIK3R2,FLT4,0.741,PPI,,
PIK3R2,FGFR4,0.736,PPI,,
IRAK4,MYD88,0.999,PPI,,
IRAK4,BTK,0.894,PPI,,
PIK3R3,PIK3R1,0.997,PPI,,
PIK3R3,IRS1,0.997,PPI,,
PIK3R3,EGFR,0.99,PPI,,
PIK3R3,IGF1R,0.99,PPI,,
PIK3R3,ERBB2,0.975,PPI,,
PIK3R3,AKT3,0.973,PPI,,
PIK3R3,PTK2,0.971,PPI,,
PIK3R3,AKT1,0.962,PPI,,
PIK3R3,AKT2,0.953,PPI,,
PIK3R3,PIK3C2B,0.948,PPI,,
PIK3R3,JAK1,0.947,PPI,,
PIK3R3,ERBB4,0.942,PPI,,
PIK3R3,PIK3C2A,0.94,PPI,,
PIK3R3,PDPK1,0.94,PPI,,
PIK3R3,JAK2,0.939,PPI,,
PIK3R3,FYN,0.937,PPI,,
PIK3R3,KIT,0.932,PPI,,
PIK3R3,BTK,0.927,PPI,,
PIK3R3,PIP5K1A,0.925,PPI,,
PIK3R3,PIP4K2C,0.924,PPI,,
PIK3R3,FGFR1,0.923,PPI,,
PIK3R3,KDR,0.922,PPI,,
PIK3R3,PIP5K1B,0.921,PPI,,
PIK3R3,LYN,0.921,PPI,,
PIK3R3,PRKCD,0.915,PPI,,
PIK3R3,ALK,0.914,PPI,,
PIK3R3,JAK3,0.913,PPI,,
PIK3R3,ILK,0.907,PPI,,
PIK3R3,VAV2,0.903,PPI,,
PIK3R3,INSR,0.88,PPI,,
PIK3R3,MET,0.844,PPI,,
PIK3R3,FGFR3,0.817,PPI,,
PIK3R3,HCK,0.784,PPI,,
PIK3R3,RET,0.755,PPI,,
PIK3R3,FGFR2,0.735,PPI,,
PIK3R3,FGFR4,0.735,PPI,,
PIK3R3,INSRR,0.727,PPI,,
PIK3R3,PIK3R4,0.7,PPI,,
IQGAP1,CALML3,0.995,PPI,,
IQGAP1,BRAF,0.983,PPI,,
IQGAP1,AKT1,0.975,PPI,,
IQGAP1,RACGAP1,0.94,PPI,,
IQGAP1,EGFR,0.85,PPI,,
IQGAP1,KSR1,0.813,PPI,,
IQGAP1,ERBB2,0.796,PPI,,
IQGAP1,ARF6,0.785,PPI,,
IQGAP1,NCK1,0.723,PPI,,
VEGFC,IGF1R,0.78,PPI,,
THY1,ARHGAP35,0.908,PPI,,
THY1,ALCAM,0.881,PPI,,
THY1,PROM1,0.791,PPI,,
THY1,KIT,0.789,PPI,,
THY1,ANPEP,0.776,PPI,,
THY1,CD8A,0.743,PPI,,
IRS1,IGF1R,0.999,PPI,,
IRS1,PIK3R1,0.999,PPI,,
IRS1,JAK2,0.996,PPI,,
IRS1,RPS6KB2,0.986,PPI,,
IRS1,MAPK8,0.986,PPI,,
IRS1,AKT1,0.972,PPI,,
IRS1,NTRK1,0.971,PPI,,
IRS1,PRKCD,0.962,PPI,,
IRS1,PRKCZ,0.955,PPI,,
IRS1,SLC2A4,0.94,PPI,,
IRS1,MAPK9,0.936,PPI,,
IRS1,JAK1,0.933,PPI,,
IRS1,PRKCE,0.926,PPI,,
IRS1,NTRK3,0.925,PPI,,
IRS1,FYN,0.923,PPI,,
IRS1,ALK,0.882,PPI,,
IRS1,SH2B1,0.881,PPI,,
IRS1,MET,0.862,PPI,,
IRS1,RPTOR,0.855,PPI,,
IRS1,FGFR1,0.834,PPI,,
IRS1,AKT2,0.825,PPI,,
IRS1,FGFR2,0.817,PPI,,
IRS1,INSRR,0.816,PPI,,
IRS1,ERBB4,0.734,PPI,,
IRS1,EPHA2,0.726,PPI,,
IRS1,TEK,0.72,PPI,,
IRS1,NCK1,0.717,PPI,,
IRS1,PDPK1,0.707,PPI,,
IRS1,IL4R,0.704,PPI,,
IRS1,FGFR3,0.703,PPI,,
NGFR,RIPK2,0.993,PPI,,
NGFR,NTRK2,0.99,PPI,,
NGFR,NTRK3,0.967,PPI,,
NGFR,IRAK1,0.949,PPI,,
NGFR,IRAK2,0.914,PPI,,
NGFR,PIK3R1,0.91,PPI,,
NGFR,IRAK3,0.906,PPI,,
NGFR,IRAK4,0.902,PPI,,
NGFR,VEGFC,0.744,PPI,,
NGFR,THY1,0.705,PPI,,
NGFR,IRS1,0.702,PPI,,
REXO1,REXO2,0.946,PPI,,
ABL1,ABI1,0.998,PPI,,
ABL1,EPHA5,0.963,PPI,,
ABL1,NTRK1,0.958,PPI,,
ABL1,EPHB2,0.958,PPI,,
ABL1,ROBO1,0.928,PPI,,
ABL1,EPHA6,0.926,PPI,,
ABL1,CDK5,0.9,PPI,,
ABL1,NCK1,0.875,PPI,,
ABL1,BCAR1,0.856,PPI,,
ABL1,PIK3R1,0.832,PPI,,
ABL1,NEDD9,0.773,PPI,,
ABL1,LRRK1,0.772,PPI,,
ABL1,PBX1,0.729,PPI,,
ABL1,BCL2L1,0.722,PPI,,
NGEF,EPHA4,0.984,PPI,,
NGEF,EPHB2,0.958,PPI,,
NGEF,EPHA2,0.937,PPI,,
NGEF,EPHA5,0.93,PPI,,
NGEF,EPHA3,0.93,PPI,,
NGEF,EPHA7,0.928,PPI,,
NGEF,EPHB4,0.926,PPI,,
NGEF,EPHA6,0.923,PPI,,
NGEF,EPHB3,0.92,PPI,,
NGEF,MCF2,0.744,PPI,,
EPHB4,ABL1,0.947,PPI,,
EPHB4,EPHB2,0.812,PPI,,
EPHB4,EPHA2,0.808,PPI,,
EPHB4,VEGFC,0.779,PPI,,
EPHB4,EPHA5,0.759,PPI,,
EPHB4,BCAR1,0.713,PPI,,
EPHA8,ABL1,0.94,PPI,,
EPHA8,NGEF,0.929,PPI,,
EPHA8,EPHB4,0.716,PPI,,
PPP2R1A,TNNI3,0.935,PPI,,
PPP2R1A,AKT1,0.917,PPI,,
PPP2R1A,TGFBR2,0.913,PPI,,
PPP2R1A,IRAK1,0.907,PPI,,
PPP2R1A,IRAK4,0.901,PPI,,
PPP2R1A,CDK1,0.896,PPI,,
PPP2R1A,AKT2,0.753,PPI,,
PPP2R1A,AKT3,0.731,PPI,,
PPP2R1A,MARK3,0.724,PPI,,
PPP2R1B,TGFBR2,0.914,PPI,,
PPP2R1B,IRAK1,0.905,PPI,,
PPP2R1B,IRAK4,0.901,PPI,,
PPP2R1B,TNNI3,0.9,PPI,,
PPP2R1B,AKT1,0.778,PPI,,
PPP2R1B,AKT2,0.713,PPI,,
PPP2R2A,IRAK1,0.91,PPI,,
PPP2R2A,IRAK4,0.906,PPI,,
PPP2R2A,TNNI3,0.902,PPI,,
PPP2R2A,CDK1,0.807,PPI,,
PPP2R2A,AKT1,0.796,PPI,,
PPP2R2A,AKT3,0.708,PPI,,
PPP2R2A,AKT2,0.703,PPI,,
TNNI3,TNNC2,0.996,PPI,,
TNNI3,MYL3,0.96,PPI,,
TNNI3,PRKACB,0.952,PPI,,
TNNI3,ACTA1,0.945,PPI,,
TNNI3,PPP2R2D,0.939,PPI,,
TNNI3,PPP2R5D,0.905,PPI,,
TNNI3,PPP2R5C,0.902,PPI,,
TNNI3,PPP2R2C,0.901,PPI,,
TNNI3,PPP2R2B,0.9,PPI,,
TNNI3,NPPB,0.896,PPI,,
TNNI3,NPPA,0.87,PPI,,
TNNI3,FABP3,0.708,PPI,,
TNNI3,MYH3,0.7,PPI,,
PPP2R2B,IRAK4,0.905,PPI,,
PPP2R2B,AKT1,0.739,PPI,,
PPP2R2D,IRAK4,0.9,PPI,,
PPP2R2D,AKT1,0.707,PPI,,
PPP2R5C,AKT1,0.792,PPI,,
PPP2R5C,AKT3,0.723,PPI,,
PPP2R5A,TNNI3,0.915,PPI,,
PPP2R5A,AKT1,0.795,PPI,,
PPP2R5A,KCNH1,0.781,PPI,,
PPP2R5A,AKT2,0.734,PPI,,
PPP2R5A,AKT3,0.732,PPI,,
PPP2R2C,IRAK4,0.9,PPI,,
PPP2R2C,AKT1,0.706,PPI,,
AKT1,AKT3,0.958,PPI,,
AKT1,ACTB,0.923,PPI,,
AKT1,MYD88,0.823,PPI,,
PPP2R5D,AKT1,0.774,PPI,,
PPP2R5D,AKT3,0.759,PPI,,
AKT2,AKT1,0.991,PPI,,
AKT2,PIK3R1,0.979,PPI,,
AKT2,AKT3,0.965,PPI,,
AKT2,TRIB3,0.965,PPI,,
AKT2,ILK,0.946,PPI,,
AKT2,NR4A1,0.91,PPI,,
AKT2,CREB1,0.858,PPI,,
AKT2,MYO5A,0.78,PPI,,
AKT2,PPP2R5D,0.73,PPI,,
AKT2,PPP2R5C,0.729,PPI,,
PPP2R5E,TNNI3,0.9,PPI,,
PPP2R5E,AKT1,0.779,PPI,,
PPP2R5E,AKT3,0.721,PPI,,
PPP2R5E,AKT2,0.714,PPI,,
PPP2R5B,TNNI3,0.9,PPI,,
PPP2R5B,AKT1,0.794,PPI,,
PPP2R5B,AKT2,0.735,PPI,,
PPP2R5B,AKT3,0.729,PPI,,
ACTB,MYO1C,0.97,PPI,,
ACTG1,MYH14,0.992,PPI,,
ACTG1,MYO1C,0.768,PPI,,
PPARG,RXRA,0.999,PPI,,
PPARG,NCOA2,0.998,PPI,,
PPARG,XPR1,0.996,PPI,,
PPARG,RXRB,0.98,PPI,,
PPARG,ACTB,0.971,PPI,,
PPARG,RXRG,0.963,PPI,,
PPARG,SMAD3,0.95,PPI,,
PPARG,RPTOR,0.937,PPI,,
PPARG,SLC2A4,0.934,PPI,,
PPARG,CDK5,0.909,PPI,,
PPARG,ACTG1,0.906,PPI,,
PPARG,ACTL6A,0.905,PPI,,
PPARG,IGFBP3,0.85,PPI,,
PPARG,FABP5,0.828,PPI,,
PPARG,AKT1,0.79,PPI,,
PPARG,NR2F2,0.779,PPI,,
PPARG,TLR4,0.738,PPI,,
PPARG,PTGS2,0.735,PPI,,
PPARG,IRS1,0.726,PPI,,
PPARG,PPARD,0.715,PPI,,
PPARG,FFAR4,0.701,PPI,,
ACTL6B,PPARG,0.901,PPI,,
KCNJ2,KCNJ12,0.973,PPI,,
KCNJ2,KCNJ4,0.958,PPI,,
KCNJ2,KCNQ3,0.933,PPI,,
KCNJ2,KCNQ2,0.933,PPI,,
KCNJ2,KCNH2,0.93,PPI,,
KCNJ2,KCNQ5,0.929,PPI,,
KCNJ2,KCNQ4,0.925,PPI,,
KCNJ2,EDNRA,0.911,PPI,,
KCNJ2,KCNJ14,0.905,PPI,,
KCNJ2,SCN4B,0.856,PPI,,
KCNJ2,KCNJ15,0.815,PPI,,
KCNJ2,CACNA1S,0.813,PPI,,
KCNJ2,GJA1,0.76,PPI,,
KCNJ2,HCN4,0.735,PPI,,
KCNJ2,KCND3,0.732,PPI,,
KCNJ2,KCNJ6,0.71,PPI,,
CALML3,MYLK,0.998,PPI,,
CALML3,TRPV1,0.992,PPI,,
CALML3,PRKACB,0.989,PPI,,
CALML3,CAMKK1,0.987,PPI,,
CALML3,PPP3CB,0.978,PPI,,
CALML3,PDE1C,0.973,PPI,,
CALML3,PDE1A,0.972,PPI,,
CALML3,KCNQ2,0.965,PPI,,
CALML3,CNGA1,0.925,PPI,,
CALML3,TRDN,0.918,PPI,,
CALML3,CACNA1S,0.902,PPI,,
CALML3,GRIN2A,0.895,PPI,,
CALML3,CREB1,0.89,PPI,,
CALML3,TRPC3,0.885,PPI,,
CALML3,NGF,0.864,PPI,,
CALML3,TRPC6,0.862,PPI,,
CALML3,STRN4,0.84,PPI,,
CALML3,POMC,0.83,PPI,,
CALML3,MYO1A,0.83,PPI,,
CALML3,SCN2A,0.828,PPI,,
CALML3,KCNQ3,0.821,PPI,,
CALML3,MYO5A,0.815,PPI,,
CALML3,CFL1,0.811,PPI,,
CALML3,CACNA1A,0.801,PPI,,
CALML3,ENKUR,0.798,PPI,,
CALML3,JAK2,0.795,PPI,,
CALML3,PLA2G6,0.787,PPI,,
CALML3,DCLK1,0.775,PPI,,
CALML3,RGS4,0.763,PPI,,
CALML3,TRPC1,0.763,PPI,,
CALML3,ASPH,0.754,PPI,,
CALML3,RCAN1,0.749,PPI,,
CALML3,BDNF,0.748,PPI,,
CALML3,MYO7A,0.734,PPI,,
CALML3,KCNN3,0.728,PPI,,
CALML3,AKT1,0.719,PPI,,
CALML3,AKT2,0.712,PPI,,
CALML3,KCNQ5,0.701,PPI,,
KCNH2,KCNH6,0.883,PPI,,
KCNH2,KCND3,0.855,PPI,,
KCNH2,SCN4B,0.834,PPI,,
KCNH2,KCNA2,0.816,PPI,,
KCNH2,KCND2,0.798,PPI,,
KCNH2,KCNJ5,0.791,PPI,,
KCNH2,CACNB2,0.773,PPI,,
KCNH2,KCNQ4,0.752,PPI,,
KCNH2,SIGMAR1,0.722,PPI,,
KCNQ5,KCNQ3,0.998,PPI,,
KCNQ5,KCNQ2,0.996,PPI,,
KCNQ5,KCNJ12,0.936,PPI,,
KCNQ5,KCNJ14,0.93,PPI,,
PRKACA,CALML3,0.989,PPI,,
PRKACA,PRKACB,0.987,PPI,,
PRKACA,PDE4D,0.968,PPI,,
PRKACA,PDE4A,0.966,PPI,,
PRKACA,TNNI3,0.952,PPI,,
PRKACA,PPARA,0.946,PPI,,
PRKACA,PSEN1,0.936,PPI,,
PRKACA,NR5A1,0.934,PPI,,
PRKACA,KCNJ5,0.932,PPI,,
PRKACA,NR4A1,0.932,PPI,,
PRKACA,KCNU1,0.929,PPI,,
PRKACA,PRKAA1,0.923,PPI,,
PRKACA,BRAF,0.922,PPI,,
PRKACA,PRKAA2,0.921,PPI,,
PRKACA,IGF1R,0.921,PPI,,
PRKACA,CACNA1S,0.919,PPI,,
PRKACA,KCNJ6,0.916,PPI,,
PRKACA,ULK1,0.915,PPI,,
PRKACA,PTK2,0.911,PPI,,
PRKACA,SCN4B,0.909,PPI,,
PRKACA,KCNJ9,0.909,PPI,,
PRKACA,SCN1B,0.908,PPI,,
PRKACA,PBX1,0.906,PPI,,
PRKACA,ULK2,0.906,PPI,,
PRKACA,KCNMB3,0.902,PPI,,
PRKACA,SCN7A,0.902,PPI,,
PRKACA,KCNMB2,0.9,PPI,,
PRKACA,PDE4B,0.844,PPI,,
PRKACA,PDE10A,0.792,PPI,,
PRKACA,RAB32,0.766,PPI,,
PRKACA,NPPA,0.712,PPI,,
PRKACA,CACNA2D1,0.701,PPI,,
KCNQ2,KCNQ3,0.999,PPI,,
KCNQ2,KCNJ12,0.948,PPI,,
KCNQ2,SCN2A,0.942,PPI,,
KCNQ2,KCNJ14,0.925,PPI,,
KCNQ2,CHRNA4,0.924,PPI,,
KCNQ2,KCNT1,0.79,PPI,,
KCNQ2,SCN1B,0.783,PPI,,
KCNQ2,SCN9A,0.758,PPI,,
KCNQ2,CACNA1A,0.734,PPI,,
KCNQ2,GABRG2,0.709,PPI,,
PRKACB,CREB1,0.995,PPI,,
PRKACB,PDE4A,0.964,PPI,,
PRKACB,TRPV1,0.963,PPI,,
PRKACB,AKAP14,0.962,PPI,,
PRKACB,PPARA,0.945,PPI,,
PRKACB,AR,0.938,PPI,,
PRKACB,ABCC8,0.937,PPI,,
PRKACB,NR5A1,0.934,PPI,,
PRKACB,NR4A1,0.932,PPI,,
PRKACB,SLC8A1,0.93,PPI,,
PRKACB,KCNJ5,0.929,PPI,,
PRKACB,KCNU1,0.928,PPI,,
PRKACB,PRKAA2,0.923,PPI,,
PRKACB,BRAF,0.922,PPI,,
PRKACB,IGF1R,0.921,PPI,,
PRKACB,KCNJ6,0.917,PPI,,
PRKACB,SLC8A3,0.912,PPI,,
PRKACB,PBX1,0.907,PPI,,
PRKACB,SCN1B,0.906,PPI,,
PRKACB,ULK2,0.906,PPI,,
PRKACB,SCN7A,0.901,PPI,,
PRKACB,KCNMB2,0.9,PPI,,
PRKACB,POMC,0.769,PPI,,
PRKACB,GNB1,0.745,PPI,,
PRKACB,ATP1A1,0.726,PPI,,
PRKACB,NPPA,0.712,PPI,,
KCNJ4,KCNJ12,0.977,PPI,,
KCNJ4,KCNQ2,0.951,PPI,,
KCNJ4,KCNQ3,0.943,PPI,,
KCNJ4,KCNQ5,0.925,PPI,,
KCNJ4,KCNJ14,0.906,PPI,,
KCNJ4,KCNJ10,0.756,PPI,,
KCNQ4,KCNQ5,0.975,PPI,,
KCNQ4,KCNQ3,0.956,PPI,,
KCNQ4,KCNQ2,0.941,PPI,,
KCNQ4,KCNJ4,0.936,PPI,,
KCNQ4,KCNJ12,0.934,PPI,,
KCNQ4,KCNJ14,0.917,PPI,,
KCNQ3,KCNJ12,0.934,PPI,,
KCNQ3,KCNJ14,0.919,PPI,,
KCNQ3,SCN2A,0.859,PPI,,
KCNQ3,SCN1B,0.757,PPI,,
KCNJ14,KCNJ12,0.906,PPI,,
KCNJ5,KCNJ6,0.924,PPI,,
KCNJ5,ATP1A1,0.801,PPI,,
DYNC1I2,DYNC2LI1,0.953,PPI,,
SCN4B,SCN1B,0.998,PPI,,
SCN4B,SCN2A,0.964,PPI,,
SCN4B,SCN7A,0.936,PPI,,
SCN4B,PRKACB,0.908,PPI,,
SCN4B,SCNN1A,0.907,PPI,,
SCN4B,SCN9A,0.878,PPI,,
SCN4B,KCNJ5,0.841,PPI,,
KCNQ1,KCNJ2,0.992,PPI,,
KCNQ1,CALML3,0.988,PPI,,
KCNQ1,KCNH2,0.983,PPI,,
KCNQ1,KCNQ5,0.972,PPI,,
KCNQ1,PRKACA,0.97,PPI,,
KCNQ1,KCNQ2,0.967,PPI,,
KCNQ1,PRKACB,0.959,PPI,,
KCNQ1,KCNJ12,0.954,PPI,,
KCNQ1,KCNJ4,0.948,PPI,,
KCNQ1,KCNQ4,0.947,PPI,,
KCNQ1,KCNJ13,0.934,PPI,,
KCNQ1,KCNQ3,0.934,PPI,,
KCNQ1,KCNJ14,0.917,PPI,,
KCNQ1,HHEX,0.772,PPI,,
KCNQ1,KCNJ5,0.745,PPI,,
KCNQ1,DYNC1I2,0.743,PPI,,
KCNQ1,SCN4B,0.713,PPI,,
CREB1,AKT1,0.965,PPI,,
CREB1,RPS6KA1,0.935,PPI,,
CREB1,RPS6KA2,0.802,PPI,,
CREB1,TAF4B,0.801,PPI,,
CREB1,AKT3,0.765,PPI,,
SLC2A3,SLC2A14,0.868,PPI,,
SLC2A3,CREB1,0.817,PPI,,
OCLN,TGFBR1,0.888,PPI,,
PMP22,MPZL1,0.955,PPI,,
CNGA1,PDE6B,0.931,PPI,,
HOXC6,HOXC9,0.999,PPI,,
HOXC6,HOXC5,0.951,PPI,,
HOXC6,HOXD4,0.873,PPI,,
PBX1,HOXA1,0.833,PPI,,
PBX1,HOXC9,0.783,PPI,,
HOXC8,HOXC9,0.883,PPI,,
HOXC8,HOXC6,0.84,PPI,,
HOXC8,PBX1,0.73,PPI,,
GRM2,CYP19A1,0.732,PPI,,
CPA2,CPA3,0.918,PPI,,
CPA2,LXN,0.809,PPI,,
CPA3,TPSAB1,0.945,PPI,,
CPA3,TPSB2,0.875,PPI,,
CPA1,CPB1,0.969,PPI,,
CPA1,CPA2,0.938,PPI,,
CPA1,CPA3,0.922,PPI,,
CPA1,CELA2B,0.817,PPI,,
TRAPPC8,TRAPPC5,0.999,PPI,,
TRAPPC8,TRAPPC11,0.999,PPI,,
TRAPPC8,TRAPPC3,0.999,PPI,,
TRAPPC8,TRAPPC6B,0.998,PPI,,
TRAPPC8,TRAPPC3L,0.996,PPI,,
TRAPPC11,TRAPPC5,0.995,PPI,,
TRAPPC11,TRAPPC3,0.993,PPI,,
TRAPPC11,TRAPPC3L,0.908,PPI,,
TRAPPC11,FBXO38,0.796,PPI,,
TRAPPC6B,TRAPPC11,0.996,PPI,,
TRAPPC6A,TRAPPC8,0.998,PPI,,
TRAPPC6A,TRAPPC11,0.965,PPI,,
SQLE,HMGCS1,0.986,PPI,,
SQLE,SIGMAR1,0.974,PPI,,
SQLE,FAXDC2,0.949,PPI,,
SQLE,HMGCS2,0.916,PPI,,
SQLE,HSD3B7,0.819,PPI,,
SQLE,CYP7B1,0.808,PPI,,
SQLE,CYP8B1,0.801,PPI,,
SQLE,SDR42E1,0.8,PPI,,
SQLE,ACAT2,0.797,PPI,,
SQLE,CYP39A1,0.751,PPI,,
SIGMAR1,KCNH6,0.944,PPI,,
SIGMAR1,FAXDC2,0.888,PPI,,
SIGMAR1,KCNA2,0.707,PPI,,
HMGCS1,ACAT2,0.998,PPI,,
HMGCS1,PPARA,0.777,PPI,,
HMGCS2,PPARA,0.887,PPI,,
HSD3B7,CYP7B1,0.988,PPI,,
HSD3B7,CYP8B1,0.979,PPI,,
ACAT2,HMGCS2,0.993,PPI,,
ACAT2,EBP,0.701,PPI,,
EBP,KCNH6,0.901,PPI,,
CYP51A1,SQLE,0.998,PPI,,
CYP51A1,SIGMAR1,0.985,PPI,,
CYP51A1,HMGCS1,0.984,PPI,,
CYP51A1,FAXDC2,0.972,PPI,,
CYP51A1,HMGCS2,0.921,PPI,,
CYP51A1,HSD3B7,0.844,PPI,,
CYP51A1,SDR42E1,0.792,PPI,,
CYP51A1,ACAT2,0.732,PPI,,
CYP51A1,EBP,0.714,PPI,,
NDUFAF1,NDUFA11,0.976,PPI,,
NDUFA10,NDUFA11,0.999,PPI,,
NDUFA10,NDUFAF1,0.985,PPI,,
NDUFA10,COX6A2,0.923,PPI,,
NDUFA10,COX7B,0.912,PPI,,
NDUFA10,COX7A1,0.874,PPI,,
NDUFA10,PINK1,0.814,PPI,,
NDUFAF7,NDUFAF1,0.799,PPI,,
NDUFAF7,NDUFA10,0.721,PPI,,
CYP1A2,UGT1A7,0.955,PPI,,
CYP1A2,CYP1A1,0.95,PPI,,
CYP1A2,CYP4A22,0.946,PPI,,
CYP1A2,ASMT,0.939,PPI,,
CYP1A2,GSTA4,0.937,PPI,,
CYP1A2,GSTM3,0.935,PPI,,
CYP1A2,CYP26C1,0.926,PPI,,
CYP1A2,GSTM4,0.921,PPI,,
CYP1A2,GSTO1,0.92,PPI,,
CYP1A2,GSTO2,0.917,PPI,,
CYP1A2,NR1I3,0.738,PPI,,
CYP1A1,CYP19A1,0.953,PPI,,
CYP1A1,CYP26C1,0.928,PPI,,
CYP1A1,PPARA,0.719,PPI,,
CYP1A1,RXRA,0.714,PPI,,
CYP3A5,UGT1A7,0.974,PPI,,
CYP3A5,UGT1A1,0.974,PPI,,
CYP3A5,CYP1A1,0.971,PPI,,
CYP3A5,CYP1A2,0.96,PPI,,
CYP3A5,UGT2B17,0.954,PPI,,
CYP3A5,CYP4A11,0.952,PPI,,
CYP3A5,CYP19A1,0.944,PPI,,
CYP3A5,CYP4A22,0.942,PPI,,
CYP3A5,CYP26A1,0.94,PPI,,
CYP3A5,CYP26C1,0.931,PPI,,
CYP3A5,GSTM1,0.852,PPI,,
CYP3A5,NR1I2,0.82,PPI,,
CYP3A5,GSTA1,0.8,PPI,,
CYP3A5,GSTM3,0.756,PPI,,
CYP3A5,GSTM2,0.74,PPI,,
CYP3A5,GSTT2B,0.733,PPI,,
CYP3A5,P2RY12,0.726,PPI,,
CYP3A5,VKORC1,0.72,PPI,,
CYP3A5,GSTO2,0.716,PPI,,
CYP3A5,GSTM5,0.715,PPI,,
CYP3A5,ABCC2,0.708,PPI,,
CYP3A5,GSTA4,0.703,PPI,,
CYP4A22,CYP1A1,0.944,PPI,,
CYP4A22,CYP26C1,0.935,PPI,,
CYP4A22,ALOX12B,0.917,PPI,,
CYP4A22,ALOX15B,0.91,PPI,,
CYP4A22,ALOX5,0.906,PPI,,
